id,state,lgbt,FUNDOTHSTATE,FUNDLOCALGOV,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC
201910328,TN,0,0,0,1,0,0,0
201910329,TN,1,0,0,0,0,0,0
201910330,TN,0,1,1,1,1,1,1
201910331,TN,0,1,0,1,0,0,0
201910332,TN,0,1,1,1,1,1,1
201910333,TN,0,1,1,1,1,1,0
201910334,TN,0,0,0,0,0,0,0
201910335,TN,0,1,1,1,1,1,1
201910336,TN,1,0,1,0,1,1,1
201910337,TN,1,0,1,0,1,1,0
201910338,TN,0,0,0,1,1,0,0
201910339,TN,0,0,0,1,1,1,0
201910340,TN,0,0,0,1,1,0,0
201910341,TN,1,1,1,1,1,1,0
201910342,TN,0,0,0,0,0,0,0
201910343,TN,1,1,1,1,1,0,0
201910344,TN,0,0,1,0,1,1,1
201910345,TN,0,1,1,0,0,0,0
201910346,TN,0,1,0,1,1,0,0
201910347,TN,0,0,0,1,0,1,0
201910348,TN,1,0,1,1,0,0,0
201910349,TN,0,0,1,0,1,0,0
201910350,TN,0,0,0,0,1,1,0
201910351,TN,0,1,1,1,1,1,1
201910352,TN,0,1,1,1,1,1,0
201910353,TN,0,0,0,1,0,1,0
201910354,TN,0,0,0,1,1,0,0
201910355,TN,0,0,1,0,0,0,0
201910356,TN,0,1,1,1,1,1,0
201910357,TN,0,1,1,1,1,1,0
201910358,TN,0,1,1,1,0,0,0
201910359,TN,0,0,0,1,0,0,0
201910360,TN,1,0,0,1,1,1,1
201910361,TN,0,1,0,0,0,0,0
201910362,TN,0,1,1,0,0,0,0
201910363,TN,0,0,0,1,0,1,0
201910364,TN,0,0,1,1,1,1,0
201910365,TN,0,1,1,1,1,1,1
201910366,TN,0,0,0,0,0,0,0
201910367,TN,0,1,1,0,1,0,0
201910368,TN,0,0,0,0,0,0,0
201910369,TN,0,0,0,1,1,0,0
201910370,TN,0,0,0,1,0,0,0
201910371,TN,0,1,1,1,1,1,1
201910372,TN,0,0,0,1,1,0,1
201910373,TN,0,1,0,1,0,1,0
201910374,TN,0,0,0,1,0,1,0
201910375,TN,0,0,0,1,0,0,0
201910376,TN,0,1,1,1,0,0,0
201910377,TN,0,1,1,1,1,1,1
201910378,TN,0,0,0,1,0,0,0
201910379,TN,1,1,1,0,1,1,0
201910380,TN,1,0,0,0,0,0,0
201910381,TN,0,0,0,0,0,0,0
201910382,TN,1,1,1,1,0,1,0
201910383,TN,0,1,0,1,1,1,0
201910384,TN,0,1,0,1,1,1,0
201910385,TN,0,0,0,0,0,0,0
201910386,TN,0,0,0,1,1,0,0
201910387,TN,0,0,0,1,0,1,0
201910388,TN,0,0,0,1,0,0,0
201910389,TN,0,0,0,0,0,0,0
201910390,TN,1,0,1,0,1,1,1
201910391,TN,0,1,1,0,0,1,0
201910392,TN,1,0,0,0,0,0,0
201910393,TN,0,0,0,0,0,0,0
201910394,TN,1,0,0,0,0,0,0
201910395,TN,0,0,0,0,1,0,0
201910396,TN,0,1,1,1,1,1,1
201910397,TN,0,0,0,1,0,1,0
201910398,TN,0,0,0,1,1,1,0
201910399,TN,0,0,0,1,0,1,0
201910400,TN,0,1,0,1,1,1,0
201910401,TN,0,1,1,1,0,0,0
201910402,TN,0,0,0,1,0,0,0
201910403,TN,1,1,1,1,0,0,0
201910404,TN,0,0,0,1,0,1,0
201910405,TN,1,0,0,0,0,0,0
201910406,TN,0,0,0,0,0,0,1
201910407,TN,0,0,0,1,0,1,0
201910408,TN,0,1,0,1,1,1,0
201910409,TN,0,1,0,1,1,0,0
201910410,TN,0,-1,-1,-1,-1,-1,-1
201910411,TN,0,1,1,1,0,0,0
201910412,TN,0,1,1,1,1,1,1
201910413,TN,0,1,1,1,1,1,1
201910414,TN,0,0,0,0,0,0,0
201910415,TN,0,0,0,0,0,0,0
201910416,TN,0,1,0,0,0,0,0
201910417,TN,0,1,1,1,0,1,0
201910418,TN,0,0,0,1,1,1,0
201910419,TN,0,1,0,0,0,0,0
201910420,TN,1,1,1,0,0,1,0
201910421,TN,0,1,1,1,1,1,1
201910422,TN,1,0,0,0,0,0,0
201910423,TN,0,0,0,1,0,0,0
201910424,TN,0,1,1,0,0,1,0
201910425,TN,0,-1,-1,-1,-1,-1,-1
201910426,TN,1,1,0,1,0,0,0
201910427,TN,0,1,1,0,0,0,0
201910428,TN,0,0,0,0,0,0,0
201910429,TN,0,0,0,1,0,0,0
201910430,TN,0,0,0,1,0,0,0
201910431,TN,0,0,0,0,1,1,0
201910432,TN,0,1,1,1,1,1,1
201910433,TN,0,0,0,0,0,1,0
201910434,TN,0,0,0,0,0,0,0
201910435,TN,0,0,0,0,0,0,0
201910436,TN,1,1,1,1,1,1,1
201910437,TN,0,0,0,0,0,0,0
201910438,TN,0,0,0,0,0,0,0
201910439,TN,0,0,0,0,0,0,0
201910440,TN,1,1,0,1,0,0,0
201910441,TN,0,0,0,0,0,0,0
201910442,TN,1,0,1,0,1,1,1
201910443,TN,1,0,0,0,1,0,0
201910444,TN,0,1,1,1,1,1,1
201910445,TN,0,1,1,1,1,1,1
201910446,TN,0,1,1,1,1,1,1
201910447,TN,0,1,1,1,1,1,1
201910448,TN,0,0,0,0,0,0,0
201910449,TN,0,1,1,0,1,1,0
201910450,TN,0,1,1,1,0,0,0
201910451,TN,0,0,0,1,0,0,0
201910452,TN,0,0,0,1,0,0,0
201910453,TN,0,0,1,1,1,0,0
201910454,TN,0,0,1,1,0,0,0
201910455,TN,0,1,0,0,0,0,0
201910456,TN,0,1,1,1,0,0,0
201910457,TN,0,0,0,0,1,0,0
201910458,TN,0,0,0,0,0,0,0
201910459,TN,0,1,1,1,0,0,0
201910460,TN,0,0,0,1,0,1,0
201910461,TN,1,0,1,0,1,1,1
201910462,TN,0,0,0,1,0,1,0
201910463,TN,0,0,1,0,0,0,0
201910464,TN,0,0,0,1,0,0,0
201910465,TN,0,1,1,1,1,1,1
201910466,TN,0,0,0,1,0,1,0
201910467,TN,0,0,0,0,0,0,0
201910468,TN,1,0,0,1,0,0,0
201910469,TN,0,1,0,0,1,0,0
201910470,TN,0,0,0,1,0,0,0
201910471,TN,0,0,0,1,0,0,0
201910472,TN,0,1,1,1,0,0,0
201910473,TN,0,0,0,1,1,0,0
201910474,TN,0,0,0,1,0,0,0
201910475,TN,0,1,1,1,0,0,0
201910476,TN,0,1,1,0,1,0,1
201910477,TN,1,0,0,0,0,0,0
201910478,TN,0,0,0,1,0,0,0
201910479,TN,0,0,0,0,0,0,0
201910480,TN,0,0,0,0,0,0,0
201910481,TN,0,0,0,0,0,0,0
201910482,TN,1,1,1,1,1,1,1
201910483,TN,0,0,0,1,0,1,0
201910484,TN,0,0,0,0,0,0,0
201910485,TN,0,0,0,1,1,0,0
201910486,TN,0,0,0,0,0,0,0
201910487,TN,1,0,0,0,0,0,0
201910488,TN,0,0,0,1,0,1,0
201910489,TN,1,0,0,1,1,0,0
201910490,TN,0,1,0,0,1,1,1
201910491,TN,0,1,1,1,0,0,0
201910492,TX,0,1,1,1,1,1,0
201910493,TX,0,0,1,1,0,1,0
201910494,TX,0,0,0,0,0,0,0
201910495,TX,0,0,1,1,1,1,0
201910496,TX,0,1,1,1,1,1,1
201910497,TX,0,0,0,0,0,0,0
201910498,TX,1,0,0,0,0,0,0
201910499,TX,1,0,0,1,0,1,0
201910500,TX,0,1,1,1,1,1,1
201910501,TX,0,0,0,0,0,0,0
201910502,TX,1,0,0,0,0,0,0
201910503,TX,0,0,0,0,0,0,0
201910504,TX,0,0,1,1,1,1,0
201910505,TX,1,0,0,0,0,0,0
201910506,TX,1,0,0,0,0,0,0
201910507,TX,0,1,1,1,1,1,1
201910508,TX,0,0,0,0,0,0,0
201910509,TX,0,1,0,1,1,0,0
201910510,TX,0,0,0,0,0,0,0
201910511,TX,0,0,1,1,1,1,0
201910512,TX,0,1,1,1,0,0,1
201910513,TX,1,1,1,0,1,1,0
201910514,TX,0,0,0,0,0,0,0
201910515,TX,0,0,0,0,0,0,0
201910516,TX,0,0,0,1,0,0,0
201910517,TX,0,0,0,1,0,0,0
201910518,TX,0,1,1,1,1,1,1
201910519,TX,0,1,1,0,0,1,0
201910520,TX,0,1,1,1,1,0,0
201910521,TX,1,0,0,0,0,0,0
201910522,TX,1,1,1,1,1,1,1
201910523,TX,0,0,0,0,1,1,0
201910524,TX,0,0,0,0,1,0,0
201910525,TX,1,0,0,0,0,0,0
201910526,TX,1,1,0,0,0,0,0
201910527,TX,0,1,1,1,1,0,0
201910528,TX,0,1,1,1,0,1,0
201910529,TX,0,1,1,1,0,0,0
201910530,TX,0,0,0,0,0,0,0
201910531,TX,1,1,1,1,1,1,1
201910532,TX,0,1,1,1,0,0,0
201910533,TX,0,1,1,1,0,0,0
201910534,TX,0,0,0,0,0,0,1
201910535,TX,0,0,0,1,0,0,0
201910536,TX,0,0,0,0,0,0,0
201910537,TX,0,1,1,1,0,0,0
201910538,TX,1,0,0,0,0,0,0
201910539,TX,0,0,0,0,0,0,0
201910540,TX,0,1,1,1,1,1,0
201910541,TX,1,1,1,1,1,1,0
201910542,TX,1,1,1,1,1,1,1
201910543,TX,1,0,0,0,0,0,0
201910544,TX,1,1,1,1,1,1,0
201910545,TX,0,0,0,1,0,0,0
201910546,TX,0,1,1,1,1,1,0
201910547,TX,0,1,0,1,0,0,0
201910548,TX,0,0,1,1,0,0,0
201910549,TX,1,0,1,1,1,1,0
201910550,TX,1,0,1,1,1,1,0
201910551,TX,0,0,0,0,0,0,0
201910552,TX,1,0,0,0,0,0,0
201910553,TX,1,0,0,0,0,0,0
201910554,TX,0,0,0,0,0,0,0
201910555,TX,0,0,0,0,0,0,0
201910556,TX,0,1,1,1,1,1,0
201910557,TX,0,0,0,0,0,0,0
201910558,TX,0,0,0,0,0,0,0
201910559,TX,0,1,1,0,1,1,1
201910560,TX,0,0,0,0,1,1,1
201910561,TX,1,1,1,1,0,1,0
201910562,TX,0,0,0,0,0,0,0
201910563,TX,0,1,0,0,0,0,0
201910564,TX,0,0,1,1,0,0,0
201910565,TX,0,0,0,0,0,0,0
201910566,TX,0,1,0,1,0,0,0
201910567,TX,0,0,0,0,0,0,0
201910568,TX,0,1,1,1,1,1,0
201910569,TX,0,1,0,1,1,0,0
201910570,TX,1,0,1,0,1,1,0
201910571,TX,0,1,1,1,1,1,0
201910572,TX,0,1,1,1,1,0,0
201910573,TX,0,1,1,1,1,0,0
201910574,TX,0,1,1,1,1,0,0
201910575,TX,1,0,0,0,0,0,0
201910576,TX,0,0,0,0,0,0,0
201910577,TX,0,0,0,0,0,0,0
201910578,TX,0,0,1,0,0,0,0
201910579,TX,0,0,0,0,0,0,0
201910580,TX,1,0,0,0,0,0,0
201910581,TX,0,0,0,0,0,0,0
201910582,TX,0,0,1,1,1,1,0
201910583,TX,0,1,1,1,1,1,0
201910584,TX,0,0,0,0,0,0,0
201910585,TX,0,1,1,1,1,1,0
201910586,TX,0,0,1,1,0,0,0
201910587,TX,0,0,0,0,0,1,0
201910588,TX,1,0,0,0,0,0,0
201910589,TX,0,1,1,1,1,0,0
201910590,TX,0,1,1,1,1,1,0
201910591,TX,0,0,0,0,0,0,0
201910592,TX,1,1,1,1,0,1,0
201910593,TX,0,0,0,0,1,0,0
201910594,TX,0,0,0,1,1,0,0
201910595,TX,0,1,1,1,0,0,0
201910596,TX,0,1,0,1,1,0,0
201910597,TX,1,1,0,1,1,1,1
201910598,TX,0,0,0,0,0,0,0
201910599,TX,0,1,0,0,0,0,0
201910600,TX,1,0,0,1,1,1,0
201910601,TX,0,0,0,1,0,0,0
201910602,TX,0,0,0,0,0,0,0
201910603,TX,0,0,0,0,0,0,0
201910604,TX,0,1,1,1,1,1,0
201910605,TX,0,1,1,1,0,1,0
201910606,TX,1,1,1,1,0,1,0
201910607,TX,0,0,0,0,0,0,0
201910608,TX,0,0,0,0,0,0,0
201910609,TX,0,1,1,0,1,1,0
201910610,TX,0,0,0,0,1,0,0
201910611,TX,0,0,0,0,0,0,0
201910612,TX,0,0,0,0,0,0,0
201910613,TX,0,0,0,0,1,1,0
201910614,TX,0,0,1,0,0,1,0
201910615,TX,0,1,1,1,0,1,0
201910616,TX,0,0,0,0,1,1,0
201910617,TX,0,0,1,1,1,1,0
201910618,TX,1,0,0,1,0,0,0
201910619,TX,0,1,1,1,0,0,0
201910620,TX,0,0,0,1,1,0,0
201910621,TX,0,0,0,1,1,0,0
201910622,TX,1,0,0,0,1,0,1
201910623,TX,0,1,1,1,0,0,0
201910624,TX,0,0,1,1,1,1,0
201910625,TX,0,0,0,0,0,0,0
201910626,TX,0,0,0,0,0,0,0
201910627,TX,0,1,1,1,1,1,0
201910628,TX,0,0,1,1,1,0,0
201910629,TX,0,1,1,1,1,0,0
201910630,TX,0,0,0,1,1,0,0
201910631,TX,0,1,0,0,0,1,0
201910632,TX,0,0,0,0,0,0,0
201910633,TX,0,0,0,0,0,0,0
201910634,TX,1,1,0,1,1,1,0
201910635,TX,0,0,0,0,0,0,0
201910636,TX,0,0,1,1,0,1,0
201910637,TX,0,1,1,1,1,1,1
201910638,TX,0,1,1,1,1,1,1
201910639,TX,0,0,0,0,0,0,0
201910640,TX,0,0,1,1,0,0,0
201910641,TX,1,0,0,1,0,0,0
201910642,TX,0,0,0,1,0,0,0
201910643,TX,0,0,0,0,0,0,0
201910644,TX,0,0,0,0,0,0,0
201910645,TX,1,0,0,1,0,1,0
201910646,TX,0,1,1,1,1,1,1
201910647,TX,1,0,0,0,0,0,0
201910648,TX,1,0,0,0,0,0,0
201910649,TX,0,0,1,0,0,0,0
201910650,TX,0,0,0,0,0,0,0
201910651,TX,1,0,1,1,1,0,0
201910652,TX,0,0,0,1,0,0,0
201910653,TX,1,0,0,0,0,0,0
201910654,TX,1,0,0,0,0,0,0
201910655,TX,0,0,0,0,0,0,0
201910656,TX,1,0,0,0,0,0,0
201910657,TX,0,0,0,1,0,0,0
201910658,TX,0,0,0,1,1,0,0
201910659,TX,0,0,0,0,0,0,0
201910660,TX,0,0,0,0,0,1,0
201910661,TX,0,0,0,0,0,0,0
201910662,TX,0,0,1,1,1,1,0
201910663,TX,1,0,0,0,1,0,0
201910664,TX,0,0,0,0,0,0,0
201910665,TX,0,0,0,0,0,0,0
201910666,TX,0,0,0,0,0,0,0
201910667,TX,0,0,1,1,1,1,0
201910668,TX,0,0,1,0,0,0,0
201910669,TX,0,0,1,1,0,0,0
201910670,TX,0,0,0,0,0,0,0
201910671,TX,0,0,0,0,0,0,0
201910672,TX,1,0,1,1,0,1,0
201910673,TX,0,1,1,1,0,0,0
201910674,TX,0,0,0,0,0,0,0
201910675,TX,0,0,0,1,0,0,0
201910676,TX,1,0,0,0,1,0,0
201910677,TX,1,0,0,0,1,0,0
201910678,TX,0,1,1,1,1,1,0
201910679,TX,0,1,1,0,0,0,0
201910680,TX,1,1,0,0,0,0,0
201910681,TX,0,0,0,0,0,0,0
201910682,TX,0,0,0,0,0,0,0
201910683,TX,0,1,1,1,1,1,1
201910684,TX,0,0,0,0,0,0,0
201910685,TX,0,1,1,1,1,1,1
201910686,TX,0,0,0,0,0,0,0
201910687,TX,1,0,0,0,0,0,0
201910688,TX,0,0,0,0,0,0,0
201910689,TX,0,0,0,1,1,0,0
201910690,TX,0,0,0,0,0,0,0
201910691,TX,0,0,1,1,0,0,0
201910692,TX,0,0,0,0,1,1,0
201910693,TX,0,1,1,0,0,0,0
201910694,TX,0,1,1,1,1,1,0
201910695,TX,1,0,1,1,1,1,0
201910696,TX,1,0,0,0,0,0,0
201910697,TX,1,1,1,1,1,1,0
201910698,TX,1,0,0,1,1,0,0
201910699,TX,1,1,1,1,1,1,0
201910700,TX,0,1,1,1,0,1,0
201910701,TX,1,0,0,0,1,1,0
201910702,TX,0,0,0,0,1,0,0
201910703,TX,0,1,1,1,1,1,0
201910704,TX,0,0,0,1,0,0,0
201910705,TX,1,0,0,1,0,0,0
201910706,TX,0,0,0,0,0,0,0
201910707,TX,0,1,1,1,1,1,0
201910708,TX,0,0,0,1,0,0,0
201910709,TX,0,0,0,0,0,0,0
201910710,TX,0,1,1,1,1,1,0
201910711,TX,0,1,1,0,0,0,0
201910712,TX,0,1,1,1,0,1,0
201910713,TX,1,1,0,1,1,1,1
201910714,TX,0,0,0,1,0,0,0
201910715,TX,0,0,0,0,0,0,0
201910716,TX,0,0,1,1,0,0,0
201910717,TX,0,0,0,1,0,0,0
201910718,TX,0,0,1,1,0,0,0
201910719,TX,0,0,0,0,0,0,0
201910720,TX,0,1,1,1,1,1,1
201910721,TX,0,1,1,1,0,1,0
201910722,TX,0,0,0,0,0,0,0
201910723,TX,0,0,0,1,0,0,0
201910724,TX,0,0,0,1,0,0,0
201910725,TX,0,1,0,1,0,0,0
201910726,TX,0,0,0,0,1,1,0
201910727,TX,0,0,0,1,0,0,0
201910728,TX,0,0,1,1,0,0,0
201910729,TX,0,0,1,1,0,0,0
201910730,TX,0,1,1,1,0,1,0
201910731,TX,0,0,0,0,0,0,0
201910732,TX,0,1,1,1,1,1,1
201910733,TX,0,1,0,0,0,0,1
201910734,TX,0,1,0,0,0,0,0
201910735,TX,1,0,0,0,0,0,0
201910736,TX,1,0,0,0,1,1,0
201910737,TX,0,1,1,1,0,1,0
201910738,TX,0,1,1,1,0,1,0
201910739,TX,0,1,1,1,0,1,0
201910740,TX,0,0,1,0,0,0,0
201910741,TX,0,1,1,1,0,1,0
201910742,TX,0,1,0,1,1,0,0
201910743,TX,0,1,0,1,0,0,0
201910744,TX,0,0,1,1,0,0,0
201910745,TX,1,0,0,0,0,0,0
201910746,TX,1,1,0,1,0,0,0
201910747,TX,0,0,0,0,0,0,0
201910748,TX,0,0,0,0,0,0,0
201910749,TX,1,1,0,1,0,0,0
201910750,TX,0,1,1,1,0,0,0
201910751,TX,0,1,1,1,0,0,0
201910752,TX,0,1,1,1,0,1,0
201910753,TX,0,1,0,0,0,1,0
201910754,TX,1,0,1,0,0,1,0
201910755,TX,0,0,0,0,0,0,0
201910756,TX,1,0,0,0,0,0,0
201910757,TX,0,1,0,0,0,0,0
201910758,TX,0,1,1,1,1,1,1
201910759,TX,0,0,1,1,1,1,0
201910760,TX,0,1,1,1,1,1,1
201910761,TX,0,0,1,1,0,0,0
201910762,TX,0,1,1,1,0,0,0
201910763,TX,0,0,1,1,0,0,0
201910764,TX,0,0,0,0,0,0,0
201910765,TX,0,0,0,0,0,0,0
201910766,TX,1,0,0,0,0,0,0
201910767,TX,0,1,1,0,1,1,0
201910768,TX,0,1,1,1,1,1,0
201910769,TX,0,1,1,1,0,1,0
201910770,TX,0,0,1,1,1,1,0
201910771,TX,0,1,1,1,0,1,0
201910772,TX,0,1,1,1,0,0,0
201910773,TX,0,1,0,0,0,0,0
201910774,TX,0,0,0,1,0,0,0
201910775,TX,0,0,1,1,0,1,0
201910776,TX,1,0,0,0,0,0,0
201910777,TX,0,1,1,1,1,0,0
201910778,TX,0,1,1,1,1,1,0
201910779,TX,0,0,1,1,0,0,0
201910780,TX,0,1,1,1,0,1,0
201910781,TX,0,0,1,1,0,0,0
201910782,TX,0,1,1,1,0,1,0
201910783,TX,0,1,1,1,0,1,0
201910784,TX,0,0,0,0,1,0,0
201910785,TX,0,1,1,1,0,0,0
201910786,TX,1,1,1,1,1,1,0
201910787,TX,0,1,1,1,1,1,0
201910788,TX,0,1,1,1,1,1,0
201910789,TX,0,0,0,0,0,0,0
201910790,TX,1,0,0,0,0,0,0
201910791,TX,0,1,1,1,0,0,0
201910792,TX,1,0,1,1,1,1,0
201910793,TX,0,1,1,1,0,0,0
201910794,TX,0,0,1,1,1,1,0
201910795,TX,0,0,1,1,1,1,0
201910796,TX,0,1,1,1,0,0,0
201910797,TX,0,1,1,1,1,1,0
201910798,TX,0,0,1,1,1,1,0
201910799,TX,0,0,0,0,0,0,0
201910800,TX,0,0,0,0,0,0,0
201910801,TX,1,0,1,1,1,1,0
201910802,TX,0,1,1,1,0,0,1
201910803,TX,0,1,1,1,1,1,1
201910804,TX,0,0,0,0,0,1,0
201910805,TX,1,0,0,0,0,0,0
201910806,TX,0,0,0,0,0,0,0
201910807,TX,0,1,0,0,1,0,0
201910808,TX,0,0,0,0,1,0,1
201910809,TX,0,1,1,1,1,1,1
201910810,TX,0,0,0,0,0,1,0
201910811,TX,0,0,0,0,0,1,0
201910812,TX,0,1,0,0,1,0,0
201910813,TX,0,0,0,0,0,0,0
201910814,TX,1,0,0,0,0,0,0
201910815,TX,0,0,0,0,0,1,0
201910816,TX,0,1,1,1,1,1,0
201910817,TX,0,0,0,1,0,0,0
201910818,TX,0,0,0,1,0,1,0
201910819,TX,0,0,1,1,1,0,0
201910820,TX,0,1,0,0,0,0,0
201910821,TX,0,1,0,1,1,0,0
201910822,TX,0,0,0,0,0,1,0
201910823,TX,0,0,0,0,0,1,0
201910824,TX,0,0,0,0,0,0,0
201910825,TX,0,0,0,1,0,0,0
201910826,TX,1,0,0,0,0,0,0
201910827,TX,0,0,0,0,0,0,0
201910828,TX,0,0,0,1,0,0,0
201910829,TX,0,0,0,0,1,1,1
201910830,TX,1,0,0,1,1,0,0
201910831,TX,0,0,0,1,0,0,0
201910832,TX,0,0,1,1,1,1,0
201910833,TX,0,0,0,0,0,0,0
201910834,TX,1,1,1,1,0,1,0
201910835,TX,0,0,1,1,0,0,0
201910836,TX,0,1,1,0,0,0,0
201910837,TX,0,0,0,1,0,0,0
201910838,TX,0,1,1,1,0,0,0
201910839,TX,1,0,0,0,0,0,0
201910840,TX,1,0,1,1,1,1,0
201910841,TX,0,1,1,1,1,0,1
201910842,TX,1,0,1,1,1,0,0
201910843,TX,0,1,1,0,1,0,0
201910844,TX,0,1,0,1,0,0,0
201910845,TX,0,0,0,1,0,0,0
201910846,TX,0,0,1,0,1,0,0
201910847,TX,0,0,0,0,1,0,0
201910848,TX,0,1,1,1,0,0,0
201910849,TX,0,0,1,1,1,1,0
201910850,TX,0,0,0,0,0,0,0
201910851,TX,0,0,0,0,0,0,0
201910852,TX,1,0,1,1,1,1,0
201910853,TX,0,1,1,1,1,1,0
201910854,TX,0,1,1,1,1,1,1
201910855,TX,0,1,0,0,1,0,1
201910856,TX,0,0,1,1,0,0,0
201910857,TX,0,0,1,1,1,1,0
201910858,TX,1,0,0,0,0,0,0
201910859,TX,0,0,0,1,0,0,0
201910860,TX,1,0,0,1,1,0,0
201910861,TX,1,0,0,1,1,0,0
201910862,TX,0,1,1,1,1,1,1
201910863,TX,0,1,1,1,1,1,1
201910864,TX,0,1,1,1,1,1,1
201910865,TX,0,1,1,1,1,1,1
201910866,TX,0,1,0,1,0,0,0
201910867,TX,0,0,1,1,0,0,0
201910868,TX,0,0,1,1,1,1,0
201910869,TX,0,1,0,1,0,0,0
201910870,TX,0,0,1,1,1,1,0
201910871,TX,1,0,1,0,1,1,0
201910872,TX,1,0,1,1,1,1,0
201910873,TX,0,0,1,1,1,1,0
201910874,TX,0,1,1,1,1,1,1
201910875,TX,0,1,1,1,1,1,1
201910876,UT,0,1,1,1,1,1,0
201910877,UT,0,1,0,1,1,0,0
201910878,UT,0,1,1,1,1,1,1
201910879,UT,0,1,1,1,1,1,0
201910880,UT,1,0,0,1,1,1,0
201910881,UT,0,1,0,0,0,0,0
201910882,UT,0,1,0,0,0,0,0
201910883,UT,0,1,1,1,1,1,1
201910884,UT,1,1,1,1,1,1,1
201910885,UT,0,1,1,1,0,1,0
201910886,UT,1,0,1,1,0,0,1
201910887,UT,0,0,0,0,0,0,0
201910888,UT,0,1,1,1,1,1,1
201910889,UT,0,0,0,0,0,0,0
201910890,UT,0,0,0,1,0,0,0
201910891,UT,0,1,1,1,1,1,1
201910892,UT,0,0,0,0,0,0,0
201910893,UT,1,1,1,0,1,1,1
201910894,UT,0,0,1,1,0,0,0
201910895,UT,0,0,0,1,1,0,0
201910896,UT,0,0,0,0,0,0,0
201910897,UT,1,1,1,1,1,1,1
201910898,UT,0,0,0,0,0,0,0
201910899,UT,0,0,0,0,0,0,0
201910900,UT,0,0,0,0,0,0,0
201910901,UT,0,1,1,1,1,0,0
201910902,UT,0,1,1,1,1,1,1
201910903,UT,0,1,0,1,1,1,0
201910904,UT,0,1,0,0,0,0,0
201910905,UT,1,1,1,1,1,1,0
201910906,UT,1,1,1,1,1,1,1
201910907,UT,0,0,0,0,1,1,0
201910908,UT,0,1,1,1,1,1,0
201910909,UT,0,1,1,1,1,1,0
201910910,UT,0,0,0,0,0,0,0
201910911,UT,0,1,1,1,1,0,0
201910912,UT,0,0,0,0,0,0,0
201910913,UT,0,0,0,0,0,0,1
201910914,UT,0,1,1,1,1,1,1
201910915,UT,0,1,1,1,1,1,1
201910916,UT,0,0,0,0,0,0,0
201910917,UT,0,1,1,1,1,1,1
201910918,UT,1,0,0,1,1,1,0
201910919,UT,0,1,0,0,1,0,0
201910920,UT,0,1,1,1,1,1,0
201910921,UT,0,1,0,1,1,1,1
201910922,UT,0,1,1,1,1,1,0
201910923,UT,0,1,1,1,1,1,0
201910924,UT,0,1,1,1,1,1,0
201910925,UT,0,1,1,1,1,1,1
201910926,UT,0,0,0,0,1,1,0
201910927,UT,0,0,0,0,0,0,0
201910928,UT,1,0,0,0,0,0,1
201910929,UT,0,0,0,0,0,0,0
201910930,UT,0,0,0,0,0,0,0
201910931,UT,0,0,0,0,0,0,0
201910932,UT,0,1,1,1,1,1,1
201910933,UT,0,0,0,1,1,0,0
201910934,UT,0,0,0,1,1,0,0
201910935,UT,0,1,1,1,1,1,1
201910936,UT,0,1,0,1,1,0,0
201910937,UT,0,0,0,0,0,0,0
201910938,UT,0,0,0,0,0,1,0
201910939,UT,0,0,0,1,0,0,0
201910940,UT,0,0,0,0,0,0,0
201910941,UT,0,1,1,1,1,1,1
201910942,UT,1,0,0,0,0,0,0
201910943,UT,0,0,0,0,0,0,0
201910944,UT,1,1,0,1,1,1,1
201910945,UT,0,0,0,0,0,0,0
201910946,UT,1,1,1,1,1,1,0
201910947,UT,0,0,1,0,1,1,0
201910948,UT,0,0,0,0,1,1,0
201910949,UT,0,1,0,0,0,0,0
201910950,UT,1,1,1,1,1,1,1
201910951,UT,0,1,0,1,1,1,0
201910952,UT,1,0,0,0,0,0,0
201910953,UT,0,0,0,0,0,0,0
201910954,UT,0,1,1,1,1,1,1
201910955,UT,0,0,0,0,0,0,0
201910956,UT,0,0,0,1,0,0,0
201910957,UT,1,0,0,0,0,0,1
201910958,UT,1,0,0,1,0,0,0
201910959,UT,0,0,0,0,0,0,0
201910960,UT,1,0,0,0,0,0,0
201910961,UT,1,0,0,0,0,0,0
201910962,UT,0,0,1,0,0,0,0
201910963,UT,1,1,1,1,1,1,1
201910964,UT,0,0,1,1,0,0,0
201910965,UT,0,0,1,1,0,0,0
201910966,UT,0,1,1,1,0,0,0
201910967,UT,0,0,1,1,0,0,0
201910968,UT,0,0,1,0,0,0,0
201910969,UT,0,1,1,1,1,1,0
201910970,UT,0,0,1,1,0,0,0
201910971,UT,0,0,1,1,0,0,0
201910972,UT,0,0,0,0,0,0,0
201910973,UT,0,1,1,0,0,0,0
201910974,UT,0,0,0,0,1,1,0
201910975,UT,1,0,1,1,1,1,0
201910976,UT,0,0,0,1,1,0,0
201910977,UT,0,0,0,1,1,1,0
201910978,UT,0,1,1,1,1,1,1
201910979,UT,0,0,1,0,1,1,0
201910980,UT,0,0,0,0,0,0,0
201910981,UT,1,0,0,0,1,1,0
201910982,UT,0,0,0,0,0,0,0
201910983,UT,0,1,0,0,0,0,0
201910984,UT,0,0,1,1,1,1,1
201910985,UT,0,1,1,1,1,0,1
201910986,UT,0,0,1,1,1,0,1
201910987,UT,1,1,1,1,1,1,0
201910988,UT,0,1,0,1,1,0,1
201910989,UT,0,1,0,0,0,0,0
