region,case_state,year,govt_fund,lgbtq_perc,lgbtq_perc_actual,lgbtq_total,n,govt_total,perc_confirmed,lgbtq_actual,t,n_facility,state_policy,temp_id,t2,l_lgbtq_total,l_state_policy,l_govt_fund,l2_lgbtq_total,l2_state_policy,l2_govt_fund,l3_lgbtq_total,l3_state_policy,l3_govt_fund,l4_lgbtq_total,l4_state_policy,l4_govt_fund,l5_lgbtq_total,l5_state_policy,l5_govt_fund,l6_lgbtq_total,l6_state_policy,l6_govt_fund,l_lgbtq_perc,l2_lgbtq_perc,l3_lgbtq_perc,l4_lgbtq_perc,l5_lgbtq_perc,l6_lgbtq_perc,l_lgbtq_actual,l2_lgbtq_actual,l3_lgbtq_actual,l4_lgbtq_actual,l5_lgbtq_actual,l6_lgbtq_actual,l_lgbtq_perc_actual,l2_lgbtq_perc_actual,l3_lgbtq_perc_actual,l4_lgbtq_perc_actual,l5_lgbtq_perc_actual,l6_lgbtq_perc_actual
west virginia,49,2011,71.875,1.04166666666667,0,1,96,69,0,0,2,299.116910715679,12.0481927710843,99,4,4,33.7349397590361,53.2075471698113,17,60.2409638554217,55.1876379690949,3,62.6506024096386,73.8095238095238,17,12.0481927710843,62.9107981220657,10,4.81927710843374,48.9655172413793,18,14.4578313253012,55.7894736842105,1.50943396226415,3.75275938189845,7.14285714285714,7.981220657277,6.89655172413793,3.78947368421053,0.19047619047619,1.97101449275362,1,1.38775510204082,1.28205128205128,1.728,0.0718778077268643,0.435102537031705,2.38095238095238,0.651528216920571,0.884173297966401,0.36378947368421
wyoming,50,2011,85,1.66666666666667,0.0980392156862745,1,60,51,0.0588235294117647,0.0588235294117647,2,122.746319489242,12.0481927710843,100,4,1,12.0481927710843,71.875,4,33.7349397590361,53.2075471698113,17,60.2409638554217,55.1876379690949,3,62.6506024096386,73.8095238095238,17,12.0481927710843,62.9107981220657,10,4.81927710843374,48.9655172413793,1.04166666666667,1.50943396226415,3.75275938189845,7.14285714285714,7.981220657277,6.89655172413793,0,0.19047619047619,1.97101449275362,1,1.38775510204082,1.28205128205128,0,0.0718778077268643,0.435102537031705,2.38095238095238,0.651528216920571,0.884173297966401
alaska,1,2012,76.8421052631579,3.15789473684211,0,3,95,73,0,0,3,249.068283940348,6.89655172413793,101,9,1,12.0481927710843,85,1,12.0481927710843,71.875,4,33.7349397590361,53.2075471698113,17,60.2409638554217,55.1876379690949,3,62.6506024096386,73.8095238095238,17,12.0481927710843,62.9107981220657,1.66666666666667,1.04166666666667,1.50943396226415,3.75275938189845,7.14285714285714,7.981220657277,0.0588235294117647,0,0.19047619047619,1.97101449275362,1,1.38775510204082,0.0980392156862745,0,0.0718778077268643,0.435102537031705,2.38095238095238,0.651528216920571
alabama,2,2012,61.4864864864865,3.37837837837838,0.12993762993763,5,148,91,0.0384615384615385,0.192307692307692,3,282.093499325412,4.59770114942529,102,9,3,6.89655172413793,76.8421052631579,1,12.0481927710843,85,1,12.0481927710843,71.875,4,33.7349397590361,53.2075471698113,17,60.2409638554217,55.1876379690949,3,62.6506024096386,73.8095238095238,3.15789473684211,1.66666666666667,1.04166666666667,1.50943396226415,3.75275938189845,7.14285714285714,0,0.0588235294117647,0,0.19047619047619,1.97101449275362,1,0,0.0980392156862745,0,0.0718778077268643,0.435102537031705,2.38095238095238
arkansas,3,2012,71.5789473684211,8.42105263157895,0.247678018575851,8,95,68,0.0294117647058824,0.235294117647059,3,166.286977874157,20.6896551724138,103,9,5,4.59770114942529,61.4864864864865,3,6.89655172413793,76.8421052631579,1,12.0481927710843,85,1,12.0481927710843,71.875,4,33.7349397590361,53.2075471698113,17,60.2409638554217,55.1876379690949,3.37837837837838,3.15789473684211,1.66666666666667,1.04166666666667,1.50943396226415,3.75275938189845,0.192307692307692,0,0.0588235294117647,0,0.19047619047619,1.97101449275362,0.12993762993763,0,0.0980392156862745,0,0.0718778077268643,0.435102537031705
arizona,4,2012,48.0243161094225,8.51063829787234,1.27324509968169,28,329,158,0.149606299212598,4.18897637795276,3,269.569874264997,22.9885057471264,104,9,8,20.6896551724138,71.5789473684211,5,4.59770114942529,61.4864864864865,3,6.89655172413793,76.8421052631579,1,12.0481927710843,85,1,12.0481927710843,71.875,4,33.7349397590361,53.2075471698113,8.42105263157895,3.37837837837838,3.15789473684211,1.66666666666667,1.04166666666667,1.50943396226415,0.235294117647059,0.192307692307692,0,0.0588235294117647,0,0.19047619047619,0.247678018575851,0.12993762993763,0,0.0980392156862745,0,0.0718778077268643
california,5,2012,59.7765363128492,8.81440099317194,1.33276166219782,142,1611,963,0.151202749140893,21.4707903780069,3,810.146763058252,80.4597701149425,105,9,28,22.9885057471264,48.0243161094225,8,20.6896551724138,71.5789473684211,5,4.59770114942529,61.4864864864865,3,6.89655172413793,76.8421052631579,1,12.0481927710843,85,1,12.0481927710843,71.875,8.51063829787234,8.42105263157895,3.37837837837838,3.15789473684211,1.66666666666667,1.04166666666667,4.18897637795276,0.235294117647059,0.192307692307692,0,0.0588235294117647,0,1.27324509968169,0.247678018575851,0.12993762993763,0,0.0980392156862745,0
colorado,6,2012,49.6613995485327,8.12641083521445,1.28735221151912,36,443,220,0.158415841584158,5.7029702970297,3,300.749744999203,62.0689655172414,106,9,142,80.4597701149425,59.7765363128492,28,22.9885057471264,48.0243161094225,8,20.6896551724138,71.5789473684211,5,4.59770114942529,61.4864864864865,3,6.89655172413793,76.8421052631579,1,12.0481927710843,85,8.81440099317194,8.51063829787234,8.42105263157895,3.37837837837838,3.15789473684211,1.66666666666667,21.4707903780069,4.18897637795276,0.235294117647059,0.192307692307692,0,0.0588235294117647,1.33276166219782,1.27324509968169,0.247678018575851,0.12993762993763,0,0.0980392156862745
connecticut,7,2012,70.4035874439462,7.62331838565022,0.516835144789846,17,223,157,0.0677966101694915,1.15254237288136,3,332.956529004584,80.4597701149425,107,9,36,62.0689655172414,49.6613995485327,142,80.4597701149425,59.7765363128492,28,22.9885057471264,48.0243161094225,8,20.6896551724138,71.5789473684211,5,4.59770114942529,61.4864864864865,3,6.89655172413793,76.8421052631579,8.12641083521445,8.81440099317194,8.51063829787234,8.42105263157895,3.37837837837838,3.15789473684211,5.7029702970297,21.4707903780069,4.18897637795276,0.235294117647059,0.192307692307692,0,1.28735221151912,1.33276166219782,1.27324509968169,0.247678018575851,0.12993762993763,0
delaware,8,2012,67.5,12.5,1.04166666666667,5,40,27,0.0833333333333333,0.416666666666667,3,211.612340672935,62.0689655172414,108,9,17,80.4597701149425,70.4035874439462,36,62.0689655172414,49.6613995485327,142,80.4597701149425,59.7765363128492,28,22.9885057471264,48.0243161094225,8,20.6896551724138,71.5789473684211,5,4.59770114942529,61.4864864864865,7.62331838565022,8.12641083521445,8.81440099317194,8.51063829787234,8.42105263157895,3.37837837837838,1.15254237288136,5.7029702970297,21.4707903780069,4.18897637795276,0.235294117647059,0.192307692307692,0.516835144789846,1.28735221151912,1.33276166219782,1.27324509968169,0.247678018575851,0.12993762993763
florida,9,2012,49.0740740740741,7.87037037037037,0.960702486524083,51,648,318,0.122065727699531,6.22535211267606,3,419.320695575123,13.7931034482759,109,9,5,62.0689655172414,67.5,17,80.4597701149425,70.4035874439462,36,62.0689655172414,49.6613995485327,142,80.4597701149425,59.7765363128492,28,22.9885057471264,48.0243161094225,8,20.6896551724138,71.5789473684211,12.5,7.62331838565022,8.12641083521445,8.81440099317194,8.51063829787234,8.42105263157895,0.416666666666667,1.15254237288136,5.7029702970297,21.4707903780069,4.18897637795276,0.235294117647059,1.04166666666667,0.516835144789846,1.28735221151912,1.33276166219782,1.27324509968169,0.247678018575851
georgia,10,2012,41.726618705036,4.67625899280576,0.472880122867998,13,278,116,0.101123595505618,1.31460674157303,3,353.661477709508,13.7931034482759,110,9,51,13.7931034482759,49.0740740740741,5,62.0689655172414,67.5,17,80.4597701149425,70.4035874439462,36,62.0689655172414,49.6613995485327,142,80.4597701149425,59.7765363128492,28,22.9885057471264,48.0243161094225,7.87037037037037,12.5,7.62331838565022,8.12641083521445,8.81440099317194,8.51063829787234,6.22535211267606,0.416666666666667,1.15254237288136,5.7029702970297,21.4707903780069,4.18897637795276,0.960702486524083,1.04166666666667,0.516835144789846,1.28735221151912,1.33276166219782,1.27324509968169
hawaii,11,2012,86.8852459016393,7.37704918032787,0,9,122,106,0,0,3,318.429393213403,68.9655172413793,111,9,13,13.7931034482759,41.726618705036,51,13.7931034482759,49.0740740740741,5,62.0689655172414,67.5,17,80.4597701149425,70.4035874439462,36,62.0689655172414,49.6613995485327,142,80.4597701149425,59.7765363128492,4.67625899280576,7.87037037037037,12.5,7.62331838565022,8.12641083521445,8.81440099317194,1.31460674157303,6.22535211267606,0.416666666666667,1.15254237288136,5.7029702970297,21.4707903780069,0.472880122867998,0.960702486524083,1.04166666666667,0.516835144789846,1.28735221151912,1.33276166219782
iowa,12,2012,64.1379310344827,8.96551724137931,1.12068965517241,13,145,93,0.125,1.625,3,261.188699729884,71.264367816092,112,9,9,68.9655172413793,86.8852459016393,13,13.7931034482759,41.726618705036,51,13.7931034482759,49.0740740740741,5,62.0689655172414,67.5,17,80.4597701149425,70.4035874439462,36,62.0689655172414,49.6613995485327,7.37704918032787,4.67625899280576,7.87037037037037,12.5,7.62331838565022,8.12641083521445,0,1.31460674157303,6.22535211267606,0.416666666666667,1.15254237288136,5.7029702970297,0,0.472880122867998,0.960702486524083,1.04166666666667,0.516835144789846,1.28735221151912
idaho,13,2012,62.6168224299065,3.73831775700935,0.299065420560748,4,107,67,0.08,0.32,3,286.168014824127,6.89655172413793,113,9,13,71.264367816092,64.1379310344827,9,68.9655172413793,86.8852459016393,13,13.7931034482759,41.726618705036,51,13.7931034482759,49.0740740740741,5,62.0689655172414,67.5,17,80.4597701149425,70.4035874439462,8.96551724137931,7.37704918032787,4.67625899280576,7.87037037037037,12.5,7.62331838565022,1.625,0,1.31460674157303,6.22535211267606,0.416666666666667,1.15254237288136,1.12068965517241,0,0.472880122867998,0.960702486524083,1.04166666666667,0.516835144789846
illinois,14,2012,50.9554140127389,4.77707006369427,0.542078872475945,30,628,320,0.113475177304965,3.40425531914894,3,435.15078972578,68.9655172413793,114,9,4,6.89655172413793,62.6168224299065,13,71.264367816092,64.1379310344827,9,68.9655172413793,86.8852459016393,13,13.7931034482759,41.726618705036,51,13.7931034482759,49.0740740740741,5,62.0689655172414,67.5,3.73831775700935,8.96551724137931,7.37704918032787,4.67625899280576,7.87037037037037,12.5,0.32,1.625,0,1.31460674157303,6.22535211267606,0.416666666666667,0.299065420560748,1.12068965517241,0,0.472880122867998,0.960702486524083,1.04166666666667
indiana,15,2012,61.3718411552347,1.80505415162455,0.0887731549979286,5,277,170,0.0491803278688525,0.245901639344262,3,259.564686722385,27.5862068965517,115,9,30,68.9655172413793,50.9554140127389,4,6.89655172413793,62.6168224299065,13,71.264367816092,64.1379310344827,9,68.9655172413793,86.8852459016393,13,13.7931034482759,41.726618705036,51,13.7931034482759,49.0740740740741,4.77707006369427,3.73831775700935,8.96551724137931,7.37704918032787,4.67625899280576,7.87037037037037,3.40425531914894,0.32,1.625,0,1.31460674157303,6.22535211267606,0.542078872475945,0.299065420560748,1.12068965517241,0,0.472880122867998,0.960702486524083
kansas,16,2012,55.9471365638767,1.76211453744493,0.251730648206419,4,227,127,0.142857142857143,0.571428571428571,3,262.684529294752,11.4942528735632,116,9,5,27.5862068965517,61.3718411552347,30,68.9655172413793,50.9554140127389,4,6.89655172413793,62.6168224299065,13,71.264367816092,64.1379310344827,9,68.9655172413793,86.8852459016393,13,13.7931034482759,41.726618705036,1.80505415162455,4.77707006369427,3.73831775700935,8.96551724137931,7.37704918032787,4.67625899280576,0.245901639344262,3.40425531914894,0.32,1.625,0,1.31460674157303,0.0887731549979286,0.542078872475945,0.299065420560748,1.12068965517241,0,0.472880122867998
kentucky,17,2012,48.4567901234568,4.32098765432099,0.332383665716999,14,324,157,0.0769230769230769,1.07692307692308,3,306.533390183727,22.9885057471264,117,9,4,11.4942528735632,55.9471365638767,5,27.5862068965517,61.3718411552347,30,68.9655172413793,50.9554140127389,4,6.89655172413793,62.6168224299065,13,71.264367816092,64.1379310344827,9,68.9655172413793,86.8852459016393,1.76211453744493,1.80505415162455,4.77707006369427,3.73831775700935,8.96551724137931,7.37704918032787,0.571428571428571,0.245901639344262,3.40425531914894,0.32,1.625,0,0.251730648206419,0.0887731549979286,0.542078872475945,0.299065420560748,1.12068965517241,0
louisiana,18,2012,60,5.33333333333333,0,8,150,90,0,0,3,265.674454576219,16.0919540229885,118,9,14,22.9885057471264,48.4567901234568,4,11.4942528735632,55.9471365638767,5,27.5862068965517,61.3718411552347,30,68.9655172413793,50.9554140127389,4,6.89655172413793,62.6168224299065,13,71.264367816092,64.1379310344827,4.32098765432099,1.76211453744493,1.80505415162455,4.77707006369427,3.73831775700935,8.96551724137931,1.07692307692308,0.571428571428571,0.245901639344262,3.40425531914894,0.32,1.625,0.332383665716999,0.251730648206419,0.0887731549979286,0.542078872475945,0.299065420560748,1.12068965517241
massachusetts,19,2012,68.5975609756098,7.01219512195122,0.934959349593496,23,328,225,0.133333333333333,3.06666666666667,3,302.367032138385,73.5632183908046,119,9,8,16.0919540229885,60,14,22.9885057471264,48.4567901234568,4,11.4942528735632,55.9471365638767,5,27.5862068965517,61.3718411552347,30,68.9655172413793,50.9554140127389,4,6.89655172413793,62.6168224299065,5.33333333333333,4.32098765432099,1.76211453744493,1.80505415162455,4.77707006369427,3.73831775700935,0,1.07692307692308,0.571428571428571,0.245901639344262,3.40425531914894,0.32,0,0.332383665716999,0.251730648206419,0.0887731549979286,0.542078872475945,0.299065420560748
maryland,20,2012,49.4475138121547,5.80110497237569,0.634495856353591,21,362,179,0.109375,2.296875,3,378.89326123296,48.2758620689655,120,9,23,73.5632183908046,68.5975609756098,8,16.0919540229885,60,14,22.9885057471264,48.4567901234568,4,11.4942528735632,55.9471365638767,5,27.5862068965517,61.3718411552347,30,68.9655172413793,50.9554140127389,7.01219512195122,5.33333333333333,4.32098765432099,1.76211453744493,1.80505415162455,4.77707006369427,3.06666666666667,0,1.07692307692308,0.571428571428571,0.245901639344262,3.40425531914894,0.934959349593496,0,0.332383665716999,0.251730648206419,0.0887731549979286,0.542078872475945
maine,21,2012,33.6322869955157,5.82959641255605,1.54312846214719,13,223,75,0.264705882352941,3.44117647058824,3,256.647158319061,62.0689655172414,121,9,21,48.2758620689655,49.4475138121547,23,73.5632183908046,68.5975609756098,8,16.0919540229885,60,14,22.9885057471264,48.4567901234568,4,11.4942528735632,55.9471365638767,5,27.5862068965517,61.3718411552347,5.80110497237569,7.01219512195122,5.33333333333333,4.32098765432099,1.76211453744493,1.80505415162455,2.296875,3.06666666666667,0,1.07692307692308,0.571428571428571,0.245901639344262,0.634495856353591,0.934959349593496,0,0.332383665716999,0.251730648206419,0.0887731549979286
michigan,22,2012,57.0552147239264,7.15746421267894,1.20405940026375,35,489,279,0.168224299065421,5.88785046728972,3,312.844116854542,11.4942528735632,122,9,13,62.0689655172414,33.6322869955157,21,48.2758620689655,49.4475138121547,23,73.5632183908046,68.5975609756098,8,16.0919540229885,60,14,22.9885057471264,48.4567901234568,4,11.4942528735632,55.9471365638767,5.82959641255605,5.80110497237569,7.01219512195122,5.33333333333333,4.32098765432099,1.76211453744493,3.44117647058824,2.296875,3.06666666666667,0,1.07692307692308,0.571428571428571,1.54312846214719,0.634495856353591,0.934959349593496,0,0.332383665716999,0.251730648206419
minnesota,23,2012,53.314121037464,4.61095100864553,0.626178532038282,16,347,185,0.135802469135802,2.17283950617284,3,247.70234567884,39.0804597701149,123,9,35,11.4942528735632,57.0552147239264,13,62.0689655172414,33.6322869955157,21,48.2758620689655,49.4475138121547,23,73.5632183908046,68.5975609756098,8,16.0919540229885,60,14,22.9885057471264,48.4567901234568,7.15746421267894,5.82959641255605,5.80110497237569,7.01219512195122,5.33333333333333,4.32098765432099,5.88785046728972,3.44117647058824,2.296875,3.06666666666667,0,1.07692307692308,1.20405940026375,1.54312846214719,0.634495856353591,0.934959349593496,0,0.332383665716999
missouri,24,2012,77.7385159010601,2.82685512367491,0.161534578495709,8,283,220,0.0571428571428571,0.457142857142857,3,359.339506352065,13.7931034482759,124,9,16,39.0804597701149,53.314121037464,35,11.4942528735632,57.0552147239264,13,62.0689655172414,33.6322869955157,21,48.2758620689655,49.4475138121547,23,73.5632183908046,68.5975609756098,8,16.0919540229885,60,4.61095100864553,7.15746421267894,5.82959641255605,5.80110497237569,7.01219512195122,5.33333333333333,2.17283950617284,5.88785046728972,3.44117647058824,2.296875,3.06666666666667,0,0.626178532038282,1.20405940026375,1.54312846214719,0.634495856353591,0.934959349593496,0
mississippi,25,2012,68.141592920354,2.65486725663717,0.362027353177796,3,113,77,0.136363636363636,0.409090909090909,3,201.341893242312,4.59770114942529,125,9,8,13.7931034482759,77.7385159010601,16,39.0804597701149,53.314121037464,35,11.4942528735632,57.0552147239264,13,62.0689655172414,33.6322869955157,21,48.2758620689655,49.4475138121547,23,73.5632183908046,68.5975609756098,2.82685512367491,4.61095100864553,7.15746421267894,5.82959641255605,5.80110497237569,7.01219512195122,0.457142857142857,2.17283950617284,5.88785046728972,3.44117647058824,2.296875,3.06666666666667,0.161534578495709,0.626178532038282,1.20405940026375,1.54312846214719,0.634495856353591,0.934959349593496
montana,26,2012,78.2608695652174,4.34782608695652,0.197628458498024,3,69,54,0.0454545454545455,0.136363636363636,3,168.302603254564,11.4942528735632,126,9,3,4.59770114942529,68.141592920354,8,13.7931034482759,77.7385159010601,16,39.0804597701149,53.314121037464,35,11.4942528735632,57.0552147239264,13,62.0689655172414,33.6322869955157,21,48.2758620689655,49.4475138121547,2.65486725663717,2.82685512367491,4.61095100864553,7.15746421267894,5.82959641255605,5.80110497237569,0.409090909090909,0.457142857142857,2.17283950617284,5.88785046728972,3.44117647058824,2.296875,0.362027353177796,0.161534578495709,0.626178532038282,1.20405940026375,1.54312846214719,0.634495856353591
north carolina,27,2012,41.8103448275862,4.74137931034483,0.307548928238583,22,464,194,0.0648648648648649,1.42702702702703,3,381.730552041285,16.0919540229885,127,9,3,11.4942528735632,78.2608695652174,3,4.59770114942529,68.141592920354,8,13.7931034482759,77.7385159010601,16,39.0804597701149,53.314121037464,35,11.4942528735632,57.0552147239264,13,62.0689655172414,33.6322869955157,4.34782608695652,2.65486725663717,2.82685512367491,4.61095100864553,7.15746421267894,5.82959641255605,0.136363636363636,0.409090909090909,0.457142857142857,2.17283950617284,5.88785046728972,3.44117647058824,0.197628458498024,0.362027353177796,0.161534578495709,0.626178532038282,1.20405940026375,1.54312846214719
north dakota,28,2012,37.5,3.125,0.78125,2,64,24,0.25,0.5,3,242.886665328362,9.19540229885057,128,9,22,16.0919540229885,41.8103448275862,3,11.4942528735632,78.2608695652174,3,4.59770114942529,68.141592920354,8,13.7931034482759,77.7385159010601,16,39.0804597701149,53.314121037464,35,11.4942528735632,57.0552147239264,4.74137931034483,4.34782608695652,2.65486725663717,2.82685512367491,4.61095100864553,7.15746421267894,1.42702702702703,0.136363636363636,0.409090909090909,0.457142857142857,2.17283950617284,5.88785046728972,0.307548928238583,0.197628458498024,0.362027353177796,0.161534578495709,0.626178532038282,1.20405940026375
nebraska,29,2012,78.0487804878049,4.0650406504065,1.49764655541292,5,123,96,0.368421052631579,1.84210526315789,3,51.5089245130605,13.7931034482759,129,9,2,9.19540229885057,37.5,22,16.0919540229885,41.8103448275862,3,11.4942528735632,78.2608695652174,3,4.59770114942529,68.141592920354,8,13.7931034482759,77.7385159010601,16,39.0804597701149,53.314121037464,3.125,4.74137931034483,4.34782608695652,2.65486725663717,2.82685512367491,4.61095100864553,0.5,1.42702702702703,0.136363636363636,0.409090909090909,0.457142857142857,2.17283950617284,0.78125,0.307548928238583,0.197628458498024,0.362027353177796,0.161534578495709,0.626178532038282
new hampshire,30,2012,59.3220338983051,15.9725991212802,0.241122429045113,5.31070620275757,59,35,0,-1.9262034451754,3,189.055752115769,71.264367816092,130,9,5,13.7931034482759,78.0487804878049,2,9.19540229885057,37.5,22,16.0919540229885,41.8103448275862,3,11.4942528735632,78.2608695652174,3,4.59770114942529,68.141592920354,8,13.7931034482759,77.7385159010601,4.0650406504065,3.125,4.74137931034483,4.34782608695652,2.65486725663717,2.82685512367491,1.84210526315789,0.5,1.42702702702703,0.136363636363636,0.409090909090909,0.457142857142857,1.49764655541292,0.78125,0.307548928238583,0.197628458498024,0.362027353177796,0.161534578495709
new jersey,31,2012,56.5333333333333,5.06666666666667,0.502798982188295,19,375,212,0.099236641221374,1.88549618320611,3,314.379605886217,82.7586206896552,131,9,5.31070620275757,71.264367816092,59.3220338983051,5,13.7931034482759,78.0487804878049,2,9.19540229885057,37.5,22,16.0919540229885,41.8103448275862,3,11.4942528735632,78.2608695652174,3,4.59770114942529,68.141592920354,15.9725991212802,4.0650406504065,3.125,4.74137931034483,4.34782608695652,2.65486725663717,-1.9262034451754,1.84210526315789,0.5,1.42702702702703,0.136363636363636,0.409090909090909,0.241122429045113,1.49764655541292,0.78125,0.307548928238583,0.197628458498024,0.362027353177796
new mexico,32,2012,78.0645161290323,6.45161290322581,0.889877641824249,10,155,121,0.137931034482759,1.37931034482759,3,239.771773952132,52.8735632183908,132,9,19,82.7586206896552,56.5333333333333,5.31070620275757,71.264367816092,59.3220338983051,5,13.7931034482759,78.0487804878049,2,9.19540229885057,37.5,22,16.0919540229885,41.8103448275862,3,11.4942528735632,78.2608695652174,5.06666666666667,15.9725991212802,4.0650406504065,3.125,4.74137931034483,4.34782608695652,1.88549618320611,-1.9262034451754,1.84210526315789,0.5,1.42702702702703,0.136363636363636,0.502798982188295,0.241122429045113,1.49764655541292,0.78125,0.307548928238583,0.197628458498024
nevada,33,2012,58.6206896551724,6.89655172413793,1.09717868338558,6,87,51,0.159090909090909,0.954545454545455,3,174.377753902412,66.6666666666667,133,9,10,52.8735632183908,78.0645161290323,19,82.7586206896552,56.5333333333333,5.31070620275757,71.264367816092,59.3220338983051,5,13.7931034482759,78.0487804878049,2,9.19540229885057,37.5,22,16.0919540229885,41.8103448275862,6.45161290322581,5.06666666666667,15.9725991212802,4.0650406504065,3.125,4.74137931034483,1.37931034482759,1.88549618320611,-1.9262034451754,1.84210526315789,0.5,1.42702702702703,0.889877641824249,0.502798982188295,0.241122429045113,1.49764655541292,0.78125,0.307548928238583
new york,34,2012,57.8778135048232,7.18113612004287,0.99911459061466,67,933,540,0.139130434782609,9.32173913043478,3,517.492015075138,71.264367816092,134,9,6,66.6666666666667,58.6206896551724,10,52.8735632183908,78.0645161290323,19,82.7586206896552,56.5333333333333,5.31070620275757,71.264367816092,59.3220338983051,5,13.7931034482759,78.0487804878049,2,9.19540229885057,37.5,6.89655172413793,6.45161290322581,5.06666666666667,15.9725991212802,4.0650406504065,3.125,0.954545454545455,1.37931034482759,1.88549618320611,-1.9262034451754,1.84210526315789,0.5,1.09717868338558,0.889877641824249,0.502798982188295,0.241122429045113,1.49764655541292,0.78125
ohio,35,2012,71.875,3.38541666666667,0.415752923976608,13,384,276,0.12280701754386,1.59649122807018,3,225.046548293253,2.29885057471264,135,9,67,71.264367816092,57.8778135048232,6,66.6666666666667,58.6206896551724,10,52.8735632183908,78.0645161290323,19,82.7586206896552,56.5333333333333,5.31070620275757,71.264367816092,59.3220338983051,5,13.7931034482759,78.0487804878049,7.18113612004287,6.89655172413793,6.45161290322581,5.06666666666667,15.9725991212802,4.0650406504065,9.32173913043478,0.954545454545455,1.37931034482759,1.88549618320611,-1.9262034451754,1.84210526315789,0.99911459061466,1.09717868338558,0.889877641824249,0.502798982188295,0.241122429045113,1.49764655541292
oklahoma,36,2012,56.8807339449541,7.79816513761468,0.992493744787323,17,218,124,0.127272727272727,2.16363636363636,3,285.150798901236,4.59770114942529,136,9,13,2.29885057471264,71.875,67,71.264367816092,57.8778135048232,6,66.6666666666667,58.6206896551724,10,52.8735632183908,78.0645161290323,19,82.7586206896552,56.5333333333333,5.31070620275757,71.264367816092,59.3220338983051,3.38541666666667,7.18113612004287,6.89655172413793,6.45161290322581,5.06666666666667,15.9725991212802,1.59649122807018,9.32173913043478,0.954545454545455,1.37931034482759,1.88549618320611,-1.9262034451754,0.415752923976608,0.99911459061466,1.09717868338558,0.889877641824249,0.502798982188295,0.241122429045113
oregon,37,2012,63.5593220338983,7.20338983050847,0.564971751412429,17,236,150,0.0784313725490196,1.33333333333333,3,237.208419081144,78.1609195402299,137,9,17,4.59770114942529,56.8807339449541,13,2.29885057471264,71.875,67,71.264367816092,57.8778135048232,6,66.6666666666667,58.6206896551724,10,52.8735632183908,78.0645161290323,19,82.7586206896552,56.5333333333333,7.79816513761468,3.38541666666667,7.18113612004287,6.89655172413793,6.45161290322581,5.06666666666667,2.16363636363636,1.59649122807018,9.32173913043478,0.954545454545455,1.37931034482759,1.88549618320611,0.992493744787323,0.415752923976608,0.99911459061466,1.09717868338558,0.889877641824249,0.502798982188295
pennsylvania,38,2012,56.1938958707361,7.00179533213645,1.57935233055709,39,557,313,0.225563909774436,8.79699248120301,3,263.571811619022,20.6896551724138,138,9,17,78.1609195402299,63.5593220338983,17,4.59770114942529,56.8807339449541,13,2.29885057471264,71.875,67,71.264367816092,57.8778135048232,6,66.6666666666667,58.6206896551724,10,52.8735632183908,78.0645161290323,7.20338983050847,7.79816513761468,3.38541666666667,7.18113612004287,6.89655172413793,6.45161290322581,1.33333333333333,2.16363636363636,1.59649122807018,9.32173913043478,0.954545454545455,1.37931034482759,0.564971751412429,0.992493744787323,0.415752923976608,0.99911459061466,1.09717868338558,0.889877641824249
rhode island,39,2012,65.0793650793651,4.76190476190476,0.680272108843537,3,63,41,0.142857142857143,0.428571428571429,3,270.032116551002,66.6666666666667,139,9,39,20.6896551724138,56.1938958707361,17,78.1609195402299,63.5593220338983,17,4.59770114942529,56.8807339449541,13,2.29885057471264,71.875,67,71.264367816092,57.8778135048232,6,66.6666666666667,58.6206896551724,7.00179533213645,7.20338983050847,7.79816513761468,3.38541666666667,7.18113612004287,6.89655172413793,8.79699248120301,1.33333333333333,2.16363636363636,1.59649122807018,9.32173913043478,0.954545454545455,1.57935233055709,0.564971751412429,0.992493744787323,0.415752923976608,0.99911459061466,1.09717868338558
south carolina,40,2012,53.921568627451,2.94117647058824,0.210084033613445,3,102,55,0.0714285714285714,0.214285714285714,3,219.768240743152,9.19540229885057,140,9,3,66.6666666666667,65.0793650793651,39,20.6896551724138,56.1938958707361,17,78.1609195402299,63.5593220338983,17,4.59770114942529,56.8807339449541,13,2.29885057471264,71.875,67,71.264367816092,57.8778135048232,4.76190476190476,7.00179533213645,7.20338983050847,7.79816513761468,3.38541666666667,7.18113612004287,0.428571428571429,8.79699248120301,1.33333333333333,2.16363636363636,1.59649122807018,9.32173913043478,0.680272108843537,1.57935233055709,0.564971751412429,0.992493744787323,0.415752923976608,0.99911459061466
south dakota,41,2012,76.1194029850746,2.98507462686567,0.33167495854063,2,67,51,0.111111111111111,0.222222222222222,3,150.2034909246,9.19540229885057,141,9,3,9.19540229885057,53.921568627451,3,66.6666666666667,65.0793650793651,39,20.6896551724138,56.1938958707361,17,78.1609195402299,63.5593220338983,17,4.59770114942529,56.8807339449541,13,2.29885057471264,71.875,2.94117647058824,4.76190476190476,7.00179533213645,7.20338983050847,7.79816513761468,3.38541666666667,0.214285714285714,0.428571428571429,8.79699248120301,1.33333333333333,2.16363636363636,1.59649122807018,0.210084033613445,0.680272108843537,1.57935233055709,0.564971751412429,0.992493744787323,0.415752923976608
