state,case_state,year,lgbtq_total,govt_total,lgbtq_perc,govt_fund,t,state_policy,temp_id,t2,l_lgbtq_total,l_state_policy,l_govt_fund,l2_lgbtq_total,l2_state_policy,l2_govt_fund,l3_lgbtq_total,l3_state_policy,l3_govt_fund,l4_lgbtq_total,l4_state_policy,l4_govt_fund,l5_lgbtq_total,l5_state_policy,l5_govt_fund,l6_lgbtq_total,l6_state_policy,l6_govt_fund,l_lgbtq_perc,l2_lgbtq_perc,l3_lgbtq_perc,l4_lgbtq_perc,l5_lgbtq_perc,l6_lgbtq_perc,fd_govt_fund,fd_l_govt_fund,fd_l2_govt_fund,fd_l3_govt_fund,fd_l4_govt_fund
idaho,13,2017,26,124,17.80821917808219,84.93150684931507,4,9.75609756097561,163,16,11,37.80487804878049,90.66666666666666,8,53.65853658536586,88.57142857142857,42,2.4390243902439024,85,75,18.29268292682927,81.2366737739872,12,50,90.9090909090909,56,73.17073170731707,84.25925925925925,7.333333333333333,22.857142857142858,21,15.991471215351813,36.36363636363637,25.925925925925924,-5.735159817351587,2.095238095238088,3.5714285714285694,3.7633262260127935,-9.6724171351037
illinois,14,2017,26,318,6.683804627249357,81.74807197943444,4,68.29268292682927,164,16,26,9.75609756097561,84.93150684931507,11,37.80487804878049,90.66666666666666,8,53.65853658536586,88.57142857142857,42,2.4390243902439024,85,75,18.29268292682927,81.2366737739872,12,50,90.9090909090909,17.80821917808219,7.333333333333333,22.857142857142858,21,15.991471215351813,36.36363636363637,-3.183434869880628,-5.735159817351587,2.095238095238088,3.5714285714285694,3.7633262260127935
indiana,15,2017,34,256,12.363636363636363,93.0909090909091,4,20.73170731707317,165,16,26,68.29268292682927,81.74807197943444,26,9.75609756097561,84.93150684931507,11,37.80487804878049,90.66666666666666,8,53.65853658536586,88.57142857142857,42,2.4390243902439024,85,75,18.29268292682927,81.2366737739872,6.683804627249357,17.80821917808219,7.333333333333333,22.857142857142858,21,15.991471215351813,11.342837111474651,-3.183434869880628,-5.735159817351587,2.095238095238088,3.5714285714285694
kansas,16,2017,13,112,10.569105691056912,91.05691056910568,4,15.24390243902439,166,16,34,20.73170731707317,93.0909090909091,26,68.29268292682927,81.74807197943444,26,9.75609756097561,84.93150684931507,11,37.80487804878049,90.66666666666666,8,53.65853658536586,88.57142857142857,42,2.4390243902439024,85,12.363636363636363,6.683804627249357,17.80821917808219,7.333333333333333,22.857142857142858,21,-2.0339985218034116,11.342837111474651,-3.183434869880628,-5.735159817351587,2.095238095238088
kentucky,17,2017,31,183,14.903846153846153,87.98076923076923,4,20.73170731707317,167,16,13,15.24390243902439,91.05691056910568,34,20.73170731707317,93.0909090909091,26,68.29268292682927,81.74807197943444,26,9.75609756097561,84.93150684931507,11,37.80487804878049,90.66666666666666,8,53.65853658536586,88.57142857142857,10.569105691056912,12.363636363636363,6.683804627249357,17.80821917808219,7.333333333333333,22.857142857142858,-3.0761413383364555,-2.0339985218034116,11.342837111474651,-3.183434869880628,-5.735159817351587
louisiana,18,2017,25,108,14.204545454545455,61.36363636363637,4,7.317073170731707,168,16,31,20.73170731707317,87.98076923076923,13,15.24390243902439,91.05691056910568,34,20.73170731707317,93.0909090909091,26,68.29268292682927,81.74807197943444,26,9.75609756097561,84.93150684931507,11,37.80487804878049,90.66666666666666,14.903846153846153,10.569105691056912,12.363636363636363,6.683804627249357,17.80821917808219,7.333333333333333,-26.61713286713286,-3.0761413383364555,-2.0339985218034116,11.342837111474651,-3.183434869880628
massachusetts,19,2017,68,245,21.58730158730159,77.77777777777779,4,70.73170731707317,169,16,25,7.317073170731707,61.36363636363637,31,20.73170731707317,87.98076923076923,13,15.24390243902439,91.05691056910568,34,20.73170731707317,93.0909090909091,26,68.29268292682927,81.74807197943444,26,9.75609756097561,84.93150684931507,14.204545454545455,14.903846153846153,10.569105691056912,12.363636363636363,6.683804627249357,17.80821917808219,16.41414141414142,-26.61713286713286,-3.0761413383364555,-2.0339985218034116,11.342837111474651
maryland,20,2017,57,201,21.59090909090909,76.13636363636364,4,62.19512195121951,170,16,68,70.73170731707317,77.77777777777779,25,7.317073170731707,61.36363636363637,31,20.73170731707317,87.98076923076923,13,15.24390243902439,91.05691056910568,34,20.73170731707317,93.0909090909091,26,68.29268292682927,81.74807197943444,21.58730158730159,14.204545454545455,14.903846153846153,10.569105691056912,12.363636363636363,6.683804627249357,-1.6414141414141454,16.41414141414142,-26.61713286713286,-3.0761413383364555,-2.0339985218034116
maine,21,2017,16,169,8.60215053763441,90.86021505376344,4,53.65853658536586,171,16,57,62.19512195121951,76.13636363636364,68,70.73170731707317,77.77777777777779,25,7.317073170731707,61.36363636363637,31,20.73170731707317,87.98076923076923,13,15.24390243902439,91.05691056910568,34,20.73170731707317,93.0909090909091,21.59090909090909,21.58730158730159,14.204545454545455,14.903846153846153,10.569105691056912,12.363636363636363,14.7238514173998,-1.6414141414141454,16.41414141414142,-26.61713286713286,-3.0761413383364555
michigan,22,2017,53,287,15.727002967359049,85.16320474777447,4,14.634146341463413,172,16,16,53.65853658536586,90.86021505376344,57,62.19512195121951,76.13636363636364,68,70.73170731707317,77.77777777777779,25,7.317073170731707,61.36363636363637,31,20.73170731707317,87.98076923076923,13,15.24390243902439,91.05691056910568,8.60215053763441,21.59090909090909,21.58730158730159,14.204545454545455,14.903846153846153,10.569105691056912,-5.697010305988968,14.7238514173998,-1.6414141414141454,16.41414141414142,-26.61713286713286
minnesota,23,2017,27,194,12.053571428571429,86.60714285714286,4,59.756097560975604,173,16,53,14.634146341463413,85.16320474777447,16,53.65853658536586,90.86021505376344,57,62.19512195121951,76.13636363636364,68,70.73170731707317,77.77777777777779,25,7.317073170731707,61.36363636363637,31,20.73170731707317,87.98076923076923,15.727002967359049,8.60215053763441,21.59090909090909,21.58730158730159,14.204545454545455,14.903846153846153,1.4439381093683892,-5.697010305988968,14.7238514173998,-1.6414141414141454,16.41414141414142
missouri,24,2017,14,188,6.60377358490566,88.67924528301887,4,14.634146341463413,174,16,27,59.756097560975604,86.60714285714286,53,14.634146341463413,85.16320474777447,16,53.65853658536586,90.86021505376344,57,62.19512195121951,76.13636363636364,68,70.73170731707317,77.77777777777779,25,7.317073170731707,61.36363636363637,12.053571428571429,15.727002967359049,8.60215053763441,21.59090909090909,21.58730158730159,14.204545454545455,2.072102425876011,1.4439381093683892,-5.697010305988968,14.7238514173998,-1.6414141414141454
mississippi,25,2017,24,144,13.872832369942195,83.23699421965318,4,4.878048780487805,175,16,14,14.634146341463413,88.67924528301887,27,59.756097560975604,86.60714285714286,53,14.634146341463413,85.16320474777447,16,53.65853658536586,90.86021505376344,57,62.19512195121951,76.13636363636364,68,70.73170731707317,77.77777777777779,6.60377358490566,12.053571428571429,15.727002967359049,8.60215053763441,21.59090909090909,21.58730158730159,-5.442251063365688,2.072102425876011,1.4439381093683892,-5.697010305988968,14.7238514173998
montana,26,2017,11,84,12.643678160919542,96.55172413793103,4,12.195121951219512,176,16,24,4.878048780487805,83.23699421965318,14,14.634146341463413,88.67924528301887,27,59.756097560975604,86.60714285714286,53,14.634146341463413,85.16320474777447,16,53.65853658536586,90.86021505376344,57,62.19512195121951,76.13636363636364,13.872832369942195,6.60377358490566,12.053571428571429,15.727002967359049,8.60215053763441,21.59090909090909,13.314729918277848,-5.442251063365688,2.072102425876011,1.4439381093683892,-5.697010305988968
north carolina,27,2017,43,209,16.731517509727624,81.32295719844358,4,16.463414634146343,177,16,11,12.195121951219512,96.55172413793103,24,4.878048780487805,83.23699421965318,14,14.634146341463413,88.67924528301887,27,59.756097560975604,86.60714285714286,53,14.634146341463413,85.16320474777447,16,53.65853658536586,90.86021505376344,12.643678160919542,13.872832369942195,6.60377358490566,12.053571428571429,15.727002967359049,8.60215053763441,-15.228766939487457,13.314729918277848,-5.442251063365688,2.072102425876011,1.4439381093683892
north dakota,28,2017,4,25,12.5,78.125,4,7.317073170731707,178,16,43,16.463414634146343,81.32295719844358,11,12.195121951219512,96.55172413793103,24,4.878048780487805,83.23699421965318,14,14.634146341463413,88.67924528301887,27,59.756097560975604,86.60714285714286,53,14.634146341463413,85.16320474777447,16.731517509727624,12.643678160919542,13.872832369942195,6.60377358490566,12.053571428571429,15.727002967359049,-3.197957198443575,-15.228766939487457,13.314729918277848,-5.442251063365688,2.072102425876011
nebraska,29,2017,19,129,14.285714285714285,96.99248120300751,4,4.878048780487805,179,16,4,7.317073170731707,78.125,43,16.463414634146343,81.32295719844358,11,12.195121951219512,96.55172413793103,24,4.878048780487805,83.23699421965318,14,14.634146341463413,88.67924528301887,27,59.756097560975604,86.60714285714286,12.5,16.731517509727624,12.643678160919542,13.872832369942195,6.60377358490566,12.053571428571429,18.867481203007515,-3.197957198443575,-15.228766939487457,13.314729918277848,-5.442251063365688
new hampshire,30,2017,21,50,33.33333333333333,79.36507936507937,4,28.04878048780488,180,16,19,4.878048780487805,96.99248120300751,4,7.317073170731707,78.125,43,16.463414634146343,81.32295719844358,11,12.195121951219512,96.55172413793103,24,4.878048780487805,83.23699421965318,14,14.634146341463413,88.67924528301887,14.285714285714285,12.5,16.731517509727624,12.643678160919542,13.872832369942195,6.60377358490566,-17.627401837928147,18.867481203007515,-3.197957198443575,-15.228766939487457,13.314729918277848
new jersey,31,2017,57,242,18.627450980392158,79.08496732026144,4,71.95121951219512,181,16,21,28.04878048780488,79.36507936507937,19,4.878048780487805,96.99248120300751,4,7.317073170731707,78.125,43,16.463414634146343,81.32295719844358,11,12.195121951219512,96.55172413793103,24,4.878048780487805,83.23699421965318,33.33333333333333,14.285714285714285,12.5,16.731517509727624,12.643678160919542,13.872832369942195,-0.2801120448179262,-17.627401837928147,18.867481203007515,-3.197957198443575,-15.228766939487457
new mexico,32,2017,12,50,20.689655172413794,86.20689655172413,4,48.78048780487805,182,16,57,71.95121951219512,79.08496732026144,21,28.04878048780488,79.36507936507937,19,4.878048780487805,96.99248120300751,4,7.317073170731707,78.125,43,16.463414634146343,81.32295719844358,11,12.195121951219512,96.55172413793103,18.627450980392158,33.33333333333333,14.285714285714285,12.5,16.731517509727624,12.643678160919542,7.121929231462687,-0.2801120448179262,-17.627401837928147,18.867481203007515,-3.197957198443575
nevada,33,2017,8,39,17.391304347826086,84.78260869565217,4,59.756097560975604,183,16,12,48.78048780487805,86.20689655172413,57,71.95121951219512,79.08496732026144,21,28.04878048780488,79.36507936507937,19,4.878048780487805,96.99248120300751,4,7.317073170731707,78.125,43,16.463414634146343,81.32295719844358,20.689655172413794,18.627450980392158,33.33333333333333,14.285714285714285,12.5,16.731517509727624,-1.424287856071956,7.121929231462687,-0.2801120448179262,-17.627401837928147,18.867481203007515
new york,34,2017,153,668,18.14946619217082,79.24080664294188,4,68.29268292682927,184,16,8,59.756097560975604,84.78260869565217,12,48.78048780487805,86.20689655172413,57,71.95121951219512,79.08496732026144,21,28.04878048780488,79.36507936507937,19,4.878048780487805,96.99248120300751,4,7.317073170731707,78.125,17.391304347826086,20.689655172413794,18.627450980392158,33.33333333333333,14.285714285714285,12.5,-5.541802052710295,-1.424287856071956,7.121929231462687,-0.2801120448179262,-17.627401837928147
ohio,35,2017,96,487,17.422867513611614,88.38475499092559,4,12.195121951219512,185,16,153,68.29268292682927,79.24080664294188,8,59.756097560975604,84.78260869565217,12,48.78048780487805,86.20689655172413,57,71.95121951219512,79.08496732026144,21,28.04878048780488,79.36507936507937,19,4.878048780487805,96.99248120300751,18.14946619217082,17.391304347826086,20.689655172413794,18.627450980392158,33.33333333333333,14.285714285714285,9.14394834798371,-5.541802052710295,-1.424287856071956,7.121929231462687,-0.2801120448179262
oklahoma,36,2017,32,118,22.377622377622377,82.51748251748252,4,7.317073170731707,186,16,96,12.195121951219512,88.38475499092559,153,68.29268292682927,79.24080664294188,8,59.756097560975604,84.78260869565217,12,48.78048780487805,86.20689655172413,57,71.95121951219512,79.08496732026144,21,28.04878048780488,79.36507936507937,17.422867513611614,18.14946619217082,17.391304347826086,20.689655172413794,18.627450980392158,33.33333333333333,-5.867272473443066,9.14394834798371,-5.541802052710295,-1.424287856071956,7.121929231462687
oregon,37,2017,26,142,16.666666666666664,91.02564102564102,4,75.60975609756098,187,16,32,7.317073170731707,82.51748251748252,96,12.195121951219512,88.38475499092559,153,68.29268292682927,79.24080664294188,8,59.756097560975604,84.78260869565217,12,48.78048780487805,86.20689655172413,57,71.95121951219512,79.08496732026144,22.377622377622377,17.422867513611614,18.14946619217082,17.391304347826086,20.689655172413794,18.627450980392158,8.508158508158502,-5.867272473443066,9.14394834798371,-5.541802052710295,-1.424287856071956
pennsylvania,38,2017,81,472,14.185639229422067,82.66199649737302,4,32.926829268292686,188,16,26,75.60975609756098,91.02564102564102,32,7.317073170731707,82.51748251748252,96,12.195121951219512,88.38475499092559,153,68.29268292682927,79.24080664294188,8,59.756097560975604,84.78260869565217,12,48.78048780487805,86.20689655172413,16.666666666666664,22.377622377622377,17.422867513611614,18.14946619217082,17.391304347826086,20.689655172413794,-8.363644528267997,8.508158508158502,-5.867272473443066,9.14394834798371,-5.541802052710295
rhode island,39,2017,9,47,16.071428571428573,83.92857142857143,4,78.04878048780488,189,16,81,32.926829268292686,82.66199649737302,26,75.60975609756098,91.02564102564102,32,7.317073170731707,82.51748251748252,96,12.195121951219512,88.38475499092559,153,68.29268292682927,79.24080664294188,8,59.756097560975604,84.78260869565217,14.185639229422067,16.666666666666664,22.377622377622377,17.422867513611614,18.14946619217082,17.391304347826086,1.2665749311984058,-8.363644528267997,8.508158508158502,-5.867272473443066,9.14394834798371
south carolina,40,2017,19,93,17.431192660550458,85.3211009174312,4,6.097560975609756,190,16,9,78.04878048780488,83.92857142857143,81,32.926829268292686,82.66199649737302,26,75.60975609756098,91.02564102564102,32,7.317073170731707,82.51748251748252,96,12.195121951219512,88.38475499092559,153,68.29268292682927,79.24080664294188,16.071428571428573,14.185639229422067,16.666666666666664,22.377622377622377,17.422867513611614,18.14946619217082,1.3925294888597648,1.2665749311984058,-8.363644528267997,8.508158508158502,-5.867272473443066
south dakota,41,2017,2,47,3.9215686274509802,92.15686274509804,4,3.6585365853658534,191,16,19,6.097560975609756,85.3211009174312,9,78.04878048780488,83.92857142857143,81,32.926829268292686,82.66199649737302,26,75.60975609756098,91.02564102564102,32,7.317073170731707,82.51748251748252,96,12.195121951219512,88.38475499092559,17.431192660550458,16.071428571428573,14.185639229422067,16.666666666666664,22.377622377622377,17.422867513611614,6.835761827666843,1.3925294888597648,1.2665749311984058,-8.363644528267997,8.508158508158502
tennessee,42,2017,26,248,9.48905109489051,90.51094890510949,4,1.2195121951219512,192,16,2,3.6585365853658534,92.15686274509804,19,6.097560975609756,85.3211009174312,9,78.04878048780488,83.92857142857143,81,32.926829268292686,82.66199649737302,26,75.60975609756098,91.02564102564102,32,7.317073170731707,82.51748251748252,3.9215686274509802,17.431192660550458,16.071428571428573,14.185639229422067,16.666666666666664,22.377622377622377,-1.6459138399885518,6.835761827666843,1.3925294888597648,1.2665749311984058,-8.363644528267997
texas,43,2017,47,287,13.78299120234604,84.1642228739003,4,14.634146341463413,193,16,26,1.2195121951219512,90.51094890510949,2,3.6585365853658534,92.15686274509804,19,6.097560975609756,85.3211009174312,9,78.04878048780488,83.92857142857143,81,32.926829268292686,82.66199649737302,26,75.60975609756098,91.02564102564102,9.48905109489051,3.9215686274509802,17.431192660550458,16.071428571428573,14.185639229422067,16.666666666666664,-6.346726031209187,-1.6459138399885518,6.835761827666843,1.3925294888597648,1.2665749311984058
utah,44,2017,16,122,11.594202898550725,88.40579710144928,4,29.878048780487802,194,16,47,14.634146341463413,84.1642228739003,26,1.2195121951219512,90.51094890510949,2,3.6585365853658534,92.15686274509804,19,6.097560975609756,85.3211009174312,9,78.04878048780488,83.92857142857143,81,32.926829268292686,82.66199649737302,13.78299120234604,9.48905109489051,3.9215686274509802,17.431192660550458,16.071428571428573,14.185639229422067,4.2415742275489805,-6.346726031209187,-1.6459138399885518,6.835761827666843,1.3925294888597648
virginia,45,2017,34,250,12.830188679245284,94.33962264150944,4,12.195121951219512,195,16,16,29.878048780487802,88.40579710144928,47,14.634146341463413,84.1642228739003,26,1.2195121951219512,90.51094890510949,2,3.6585365853658534,92.15686274509804,19,6.097560975609756,85.3211009174312,9,78.04878048780488,83.92857142857143,11.594202898550725,13.78299120234604,9.48905109489051,3.9215686274509802,17.431192660550458,16.071428571428573,5.933825540060155,4.2415742275489805,-6.346726031209187,-1.6459138399885518,6.835761827666843
vermont,46,2017,20,65,27.027027027027028,87.83783783783784,4,71.95121951219512,196,16,34,12.195121951219512,94.33962264150944,16,29.878048780487802,88.40579710144928,47,14.634146341463413,84.1642228739003,26,1.2195121951219512,90.51094890510949,2,3.6585365853658534,92.15686274509804,19,6.097560975609756,85.3211009174312,12.830188679245284,11.594202898550725,13.78299120234604,9.48905109489051,3.9215686274509802,17.431192660550458,-6.5017848036715975,5.933825540060155,4.2415742275489805,-6.346726031209187,-1.6459138399885518
washington,47,2017,52,287,16.40378548895899,90.53627760252367,4,71.95121951219512,197,16,20,71.95121951219512,87.83783783783784,34,12.195121951219512,94.33962264150944,16,29.878048780487802,88.40579710144928,47,14.634146341463413,84.1642228739003,26,1.2195121951219512,90.51094890510949,2,3.6585365853658534,92.15686274509804,27.027027027027028,12.830188679245284,11.594202898550725,13.78299120234604,9.48905109489051,3.9215686274509802,2.69843976468583,-6.5017848036715975,5.933825540060155,4.2415742275489805,-6.346726031209187
wisconsin,48,2017,59,347,14.047619047619047,82.61904761904762,4,26.82926829268293,198,16,52,71.95121951219512,90.53627760252367,20,71.95121951219512,87.83783783783784,34,12.195121951219512,94.33962264150944,16,29.878048780487802,88.40579710144928,47,14.634146341463413,84.1642228739003,26,1.2195121951219512,90.51094890510949,16.40378548895899,27.027027027027028,12.830188679245284,11.594202898550725,13.78299120234604,9.48905109489051,-7.917229983476048,2.69843976468583,-6.5017848036715975,5.933825540060155,4.2415742275489805
west virginia,49,2017,9,102,7.894736842105263,89.47368421052632,4,10.975609756097562,199,16,59,26.82926829268293,82.61904761904762,52,71.95121951219512,90.53627760252367,20,71.95121951219512,87.83783783783784,34,12.195121951219512,94.33962264150944,16,29.878048780487802,88.40579710144928,47,14.634146341463413,84.1642228739003,14.047619047619047,16.40378548895899,27.027027027027028,12.830188679245284,11.594202898550725,13.78299120234604,6.854636591478695,-7.917229983476048,2.69843976468583,-6.5017848036715975,5.933825540060155
wyoming,50,2017,6,42,14.285714285714285,100,4,6.097560975609756,200,16,9,10.975609756097562,89.47368421052632,59,26.82926829268293,82.61904761904762,52,71.95121951219512,90.53627760252367,20,71.95121951219512,87.83783783783784,34,12.195121951219512,94.33962264150944,16,29.878048780487802,88.40579710144928,7.894736842105263,14.047619047619047,16.40378548895899,27.027027027027028,12.830188679245284,11.594202898550725,10.526315789473685,6.854636591478695,-7.917229983476048,2.69843976468583,-6.5017848036715975
alaska,1,2018,14,83,15.384615384615385,91.20879120879121,5,17.073170731707318,201,25,6,6.097560975609756,100,9,10.975609756097562,89.47368421052632,59,26.82926829268293,82.61904761904762,52,71.95121951219512,90.53627760252367,20,71.95121951219512,87.83783783783784,34,12.195121951219512,94.33962264150944,14.285714285714285,7.894736842105263,14.047619047619047,16.40378548895899,27.027027027027028,12.830188679245284,-8.791208791208788,10.526315789473685,6.854636591478695,-7.917229983476048,2.69843976468583
alabama,2,2018,17,154,9.6045197740113,87.00564971751412,5,0,202,25,14,17.073170731707318,91.20879120879121,6,6.097560975609756,100,9,10.975609756097562,89.47368421052632,59,26.82926829268293,82.61904761904762,52,71.95121951219512,90.53627760252367,20,71.95121951219512,87.83783783783784,15.384615384615385,14.285714285714285,7.894736842105263,14.047619047619047,16.40378548895899,27.027027027027028,-4.203141491277094,-8.791208791208788,10.526315789473685,6.854636591478695,-7.917229983476048
arkansas,3,2018,33,169,14.537444933920703,74.44933920704845,5,8.536585365853659,203,25,17,0,87.00564971751412,14,17.073170731707318,91.20879120879121,6,6.097560975609756,100,9,10.975609756097562,89.47368421052632,59,26.82926829268293,82.61904761904762,52,71.95121951219512,90.53627760252367,9.6045197740113,15.384615384615385,14.285714285714285,7.894736842105263,14.047619047619047,16.40378548895899,-12.556310510465664,-4.203141491277094,-8.791208791208788,10.526315789473685,6.854636591478695
arizona,4,2018,92,315,25.205479452054796,86.3013698630137,5,15.853658536585366,204,25,33,8.536585365853659,74.44933920704845,17,0,87.00564971751412,14,17.073170731707318,91.20879120879121,6,6.097560975609756,100,9,10.975609756097562,89.47368421052632,59,26.82926829268293,82.61904761904762,14.537444933920703,9.6045197740113,15.384615384615385,14.285714285714285,7.894736842105263,14.047619047619047,11.852030655965251,-12.556310510465664,-4.203141491277094,-8.791208791208788,10.526315789473685
california,5,2018,215,703,25.26439482961222,82.6086956521739,5,86.58536585365853,205,25,92,15.853658536585366,86.3013698630137,33,8.536585365853659,74.44933920704845,17,0,87.00564971751412,14,17.073170731707318,91.20879120879121,6,6.097560975609756,100,9,10.975609756097562,89.47368421052632,25.205479452054796,14.537444933920703,9.6045197740113,15.384615384615385,14.285714285714285,7.894736842105263,-3.6926742108397974,11.852030655965251,-12.556310510465664,-4.203141491277094,-8.791208791208788
colorado,6,2018,28,162,15.384615384615385,89.01098901098901,5,63.41463414634146,206,25,215,86.58536585365853,82.6086956521739,92,15.853658536585366,86.3013698630137,33,8.536585365853659,74.44933920704845,17,0,87.00564971751412,14,17.073170731707318,91.20879120879121,6,6.097560975609756,100,25.26439482961222,25.205479452054796,14.537444933920703,9.6045197740113,15.384615384615385,14.285714285714285,6.4022933588151005,-3.6926742108397974,11.852030655965251,-12.556310510465664,-4.203141491277094
connecticut,7,2018,73,194,32.158590308370044,85.46255506607929,5,74.39024390243902,207,25,28,63.41463414634146,89.01098901098901,215,86.58536585365853,82.6086956521739,92,15.853658536585366,86.3013698630137,33,8.536585365853659,74.44933920704845,17,0,87.00564971751412,14,17.073170731707318,91.20879120879121,15.384615384615385,25.26439482961222,25.205479452054796,14.537444933920703,9.6045197740113,15.384615384615385,-3.5484339449097178,6.4022933588151005,-3.6926742108397974,11.852030655965251,-12.556310510465664
delaware,8,2018,9,33,25,91.66666666666666,5,59.14634146341463,208,25,73,74.39024390243902,85.46255506607929,28,63.41463414634146,89.01098901098901,215,86.58536585365853,82.6086956521739,92,15.853658536585366,86.3013698630137,33,8.536585365853659,74.44933920704845,17,0,87.00564971751412,32.158590308370044,15.384615384615385,25.26439482961222,25.205479452054796,14.537444933920703,9.6045197740113,6.2041116005873675,-3.5484339449097178,6.4022933588151005,-3.6926742108397974,11.852030655965251
florida,9,2018,93,372,19.294605809128633,77.17842323651453,5,25,209,25,9,59.14634146341463,91.66666666666666,73,74.39024390243902,85.46255506607929,28,63.41463414634146,89.01098901098901,215,86.58536585365853,82.6086956521739,92,15.853658536585366,86.3013698630137,33,8.536585365853659,74.44933920704845,25,32.158590308370044,15.384615384615385,25.26439482961222,25.205479452054796,14.537444933920703,-14.488243430152124,6.2041116005873675,-3.5484339449097178,6.4022933588151005,-3.6926742108397974
georgia,10,2018,48,183,21.91780821917808,83.56164383561644,5,2.4390243902439024,210,25,93,25,77.17842323651453,9,59.14634146341463,91.66666666666666,73,74.39024390243902,85.46255506607929,28,63.41463414634146,89.01098901098901,215,86.58536585365853,82.6086956521739,92,15.853658536585366,86.3013698630137,19.294605809128633,25,32.158590308370044,15.384615384615385,25.26439482961222,25.205479452054796,6.383220599101904,-14.488243430152124,6.2041116005873675,-3.5484339449097178,6.4022933588151005
hawaii,11,2018,9,34,23.684210526315788,89.47368421052632,5,68.29268292682927,211,25,48,2.4390243902439024,83.56164383561644,93,25,77.17842323651453,9,59.14634146341463,91.66666666666666,73,74.39024390243902,85.46255506607929,28,63.41463414634146,89.01098901098901,215,86.58536585365853,82.6086956521739,21.91780821917808,19.294605809128633,25,32.158590308370044,15.384615384615385,25.26439482961222,5.912040374909878,6.383220599101904,-14.488243430152124,6.2041116005873675,-3.5484339449097178
iowa,12,2018,18,125,12.76595744680851,88.65248226950354,5,39.02439024390244,212,25,9,68.29268292682927,89.47368421052632,48,2.4390243902439024,83.56164383561644,93,25,77.17842323651453,9,59.14634146341463,91.66666666666666,73,74.39024390243902,85.46255506607929,28,63.41463414634146,89.01098901098901,23.684210526315788,21.91780821917808,19.294605809128633,25,32.158590308370044,15.384615384615385,-0.8212019410227782,5.912040374909878,6.383220599101904,-14.488243430152124,6.2041116005873675
idaho,13,2018,26,110,20.47244094488189,86.61417322834646,5,15.853658536585366,213,25,18,39.02439024390244,88.65248226950354,9,68.29268292682927,89.47368421052632,48,2.4390243902439024,83.56164383561644,93,25,77.17842323651453,9,59.14634146341463,91.66666666666666,73,74.39024390243902,85.46255506607929,12.76595744680851,23.684210526315788,21.91780821917808,19.294605809128633,25,32.158590308370044,-2.0383090411570777,-0.8212019410227782,5.912040374909878,6.383220599101904,-14.488243430152124
illinois,14,2018,41,301,11.263736263736265,82.6923076923077,5,69.51219512195121,214,25,26,15.853658536585366,86.61417322834646,18,39.02439024390244,88.65248226950354,9,68.29268292682927,89.47368421052632,48,2.4390243902439024,83.56164383561644,93,25,77.17842323651453,9,59.14634146341463,91.66666666666666,20.47244094488189,12.76595744680851,23.684210526315788,21.91780821917808,19.294605809128633,25,-3.9218655360387658,-2.0383090411570777,-0.8212019410227782,5.912040374909878,6.383220599101904
indiana,15,2018,36,268,12.5,93.05555555555556,5,21.951219512195124,215,25,41,69.51219512195121,82.6923076923077,26,15.853658536585366,86.61417322834646,18,39.02439024390244,88.65248226950354,9,68.29268292682927,89.47368421052632,48,2.4390243902439024,83.56164383561644,93,25,77.17842323651453,11.263736263736265,20.47244094488189,12.76595744680851,23.684210526315788,21.91780821917808,19.294605809128633,10.363247863247864,-3.9218655360387658,-2.0383090411570777,-0.8212019410227782,5.912040374909878
kansas,16,2018,15,109,12.396694214876034,90.08264462809917,5,11.585365853658537,216,25,36,21.951219512195124,93.05555555555556,41,69.51219512195121,82.6923076923077,26,15.853658536585366,86.61417322834646,18,39.02439024390244,88.65248226950354,9,68.29268292682927,89.47368421052632,48,2.4390243902439024,83.56164383561644,12.5,11.263736263736265,20.47244094488189,12.76595744680851,23.684210526315788,21.91780821917808,-2.9729109274563825,10.363247863247864,-3.9218655360387658,-2.0383090411570777,-0.8212019410227782
kentucky,17,2018,27,187,12.558139534883722,86.9767441860465,5,20.73170731707317,217,25,15,11.585365853658537,90.08264462809917,36,21.951219512195124,93.05555555555556,41,69.51219512195121,82.6923076923077,26,15.853658536585366,86.61417322834646,18,39.02439024390244,88.65248226950354,9,68.29268292682927,89.47368421052632,12.396694214876034,12.5,11.263736263736265,20.47244094488189,12.76595744680851,23.684210526315788,-3.105900442052672,-2.9729109274563825,10.363247863247864,-3.9218655360387658,-2.0383090411570777
louisiana,18,2018,36,105,19.78021978021978,57.692307692307686,5,7.926829268292683,218,25,27,20.73170731707317,86.9767441860465,15,11.585365853658537,90.08264462809917,36,21.951219512195124,93.05555555555556,41,69.51219512195121,82.6923076923077,26,15.853658536585366,86.61417322834646,18,39.02439024390244,88.65248226950354,12.558139534883722,12.396694214876034,12.5,11.263736263736265,20.47244094488189,12.76595744680851,-29.284436493738816,-3.105900442052672,-2.9729109274563825,10.363247863247864,-3.9218655360387658
massachusetts,19,2018,71,244,23.278688524590162,80,5,75.60975609756098,219,25,36,7.926829268292683,57.692307692307686,27,20.73170731707317,86.9767441860465,15,11.585365853658537,90.08264462809917,36,21.951219512195124,93.05555555555556,41,69.51219512195121,82.6923076923077,26,15.853658536585366,86.61417322834646,19.78021978021978,12.558139534883722,12.396694214876034,12.5,11.263736263736265,20.47244094488189,22.307692307692314,-29.284436493738816,-3.105900442052672,-2.9729109274563825,10.363247863247864
