region,case_state,year,lgbtq_total,lgbtq_perc,govt_fund,t,state_policy,temp_id,perc_confirmed,lgbtq_actual
nevada,28,2020,44,40.3669724770642,51.4,11.0054549617435,91.1111111111111,528,0.159090909090909,7
new hampshire,29,2020,33,30.2752293577982,37.6,9.89005300891288,70.5555555555556,529,0,0
new jersey,30,2020,131,34.2036553524804,47.3,9.84905331816484,81.1111111111111,530,0.099236641221374,13
new mexico,31,2020,58,35.8024691358025,61.7,15.3696146964378,73.3333333333333,531,0.137931034482759,8
new york,32,2020,230,25.7270693512304,54.1,6.48160340902606,91.6666666666667,532,0.139130434782609,32
north carolina,33,2020,185,30.278232405892,37.3,10.923168833973,20.5555555555556,533,0.0648648648648649,12
north dakota,34,2020,4,4.59770114942529,47.1,5.19949807398277,11.1111111111111,534,0.25,1
ohio,35,2020,114,18.4168012924071,60.3,10.1956961666507,20.5555555555556,535,0.12280701754386,14
oklahoma,36,2020,55,28.2051282051282,71.8,11.2466634290526,12.2222222222222,536,0.127272727272727,7
oregon,37,2020,51,20.6477732793522,55.1,3.88504498368119,84.4444444444444,537,0.0784313725490196,4
pennsylvania,38,2020,133,22.0198675496689,52.6,6.44749972143671,50,538,0.225563909774436,30
rhode island,39,2020,14,22.2222222222222,57.1,4.61729921187593,87.2222222222222,539,0.142857142857143,2
south carolina,40,2020,14,11.2903225806452,61.3,3.02644355887728,13.3333333333333,540,0.0714285714285714,1
south dakota,41,2020,9,15.5172413793103,81,6.38041064405028,8.88888888888889,541,0.111111111111111,1
tennessee,42,2020,60,19.2926045016077,65,8.71512694224632,5.55555555555556,542,0.05,3
texas,43,2020,125,24.5579567779961,50.9,9.30989012319584,11.1111111111111,543,0.096,12
utah,44,2020,117,35.1351351351351,33.6,7.66954542195943,45,544,0.128205128205128,15
vermont,45,2020,6,11.5384615384615,73.1,10.1630603388276,90,545,0.333333333333333,2
virginia,46,2020,49,19.6787148594378,49.4,9.56254121963555,56.1111111111111,546,0.0816326530612245,4
washington,47,2020,69,15.0984682713348,48.8,6.13557452580119,90.5555555555556,547,0.115942028985507,8
west virginia,48,2020,27,21.4285714285714,55.6,8.50809209598646,26.6666666666667,548,0,0
wisconsin,49,2020,42,14.2372881355932,44.4,7.48549498143208,48.8888888888889,549,0.0476190476190476,2
wyoming,50,2020,17,28.3333333333333,76.7,10.7060588799408,18.3333333333333,550,0.0588235294117647,1
